site.ID;species.ID;abundance
1264;MUMU;6
1264;AMHA;104
1264;SPTE;210
1265;MRME;32
1265;PHRO;17
1265;ALBA;71
1265;ALSI;8
1265;CAPA;3
1265;DISA;102
1265;EUNA;30
1265;SACR;13
1265;SAKO;11
1265;RHOP;17
1266;ALCU;7
1266;EOPR;12
1266;MRME;32
1266;PHRO;47
1266;ALBU;33
1266;ALSI;35
1266;CAPA;18
1266;DISA;43
1266;PYPU;46
1266;SACR;8
1266;SAKO;23
1266;STAN;21
1266;RHOP;11
1267;ALCU;12
1267;MRME;65
1267;PHRO;38
1267;ALBU;59
1267;ALSI;54
1267;CAPA;39
1267;DISA;195
1267;SACR;36
1267;SAKO;15
1267;STAN;52
1267;RHOP;41
1268;MILO;3
1268;MIPE;10
1268;MYGA;79
1268;PEMA;204
1268;PHIN;15
1268;ZAPR;8
1268;MUER;10
1268;TAAM;86
1268;SOCI;36
1268;SOMO;97
1269;MILO;23
1269;MIPE;17
1269;MYGA;79
1269;PEMA;133
1269;PHIN;28
1269;ZAPR;15
1269;MUER;7
1269;TAAM;110
1269;SOCI;27
1269;SOMO;128
1270;MILO;9
1270;MIPE;5
1270;MYGA;267
1270;PEMA;201
1270;MUER;6
1270;TAAM;38
1270;SOCI;8
1270;SOMO;8
1271;MIOR;130
1271;MYGA;249
1271;PEKE;24
1271;PEMA;177
1271;ZATR;2
1271;MUMU;2
1271;MUER;14
1271;GLSA;9
1271;TATO;42
1271;TADO;6
1271;SOBE;1
1271;SOMO;221
1271;SOTR;215
1271;SOVA;11
1271;NEGI;34
1271;SCOR;1
1271;MIOR;52
1271;MYGA;159
1271;PEKE;19
1271;PEMA;64
1271;ZATR;1
1271;MUMU;1
1271;MUER;6
1271;GLSA;10
1271;TATO;17
1271;TADO;1
1271;SOBE;2
1271;SOMO;218
1271;SOTR;440
1271;SOVA;9
1271;NEGI;54
1271;SCOR;1
1272;MILO;2
1272;MILO;1
1272;MIOR;261
1272;MYGA;178
1272;PEKE;3
1272;PEMA;298
1272;ZATR;12
1272;MUER;9
1272;GLSA;5
1272;TATO;65
1272;SOBE;2
1272;SOMO;217
1272;SOTR;213
1272;SOVA;61
1272;NEGI;16
1272;MIOR;145
1272;MYGA;132
1272;PEMA;93
1272;ZATR;8
1272;MUMU;4
1272;MUER;6
1272;GLSA;2
1272;TATO;49
1272;SOBE;7
1272;SOMO;213
1272;SOTR;380
1272;SOVA;84
1272;NEGI;42
1272;SCOR;1
1273;ONLE;15
1273;PEMA;5
1273;CHHI;3
1273;DIOR;111
1273;PEFS;5
1273;MUMU;6
1273;SPSP;30
1274;MIOC;22
1274;ONLE;43
1274;PEMA;63
1274;REME;21
1274;REMO;2
1274;CHHI;12
1274;DIOR;32
1274;PEFS;23
1274;PEFL;3
1274;SPSP;24
1274;SPTR;3
1275;MIOC;2
1275;ONLE;17
1275;PEMA;41
1275;REME;13
1275;CHHI;5
1275;DIOR;19
1275;PEFS;8
1275;PEFL;2
1275;SPSP;17
1275;SPTR;2
1276;ONLE;12
1276;PEMA;14
1276;REMO;2
1276;CHHI;4
1276;DIOR;1
1276;PEFL;1
1277;MIOC;2
1277;ONLE;23
1277;PEMA;26
1277;REMO;6
1277;CHHI;2
1277;DIOR;9
1277;PEFA;5
1277;PEFL;1
1277;SPTR;11
1278;MIOC;1
1278;ONLE;18
1278;PEMA;2
1278;REMO;4
1278;CHHI;6
1278;DIOR;1
1278;PEFS;5
1278;PEFL;6
1278;SPSP;2
1278;SPTR;2
1279;MIOC;5
1279;ONLE;1
1279;PEMA;2
1279;REME;2
1279;REMO;2
1279;SPTR;2
1280;MIPE;1
1280;MIPI;1
1280;PESX;100
1280;SYCO;1
1280;ZAHU;1
1280;BLBR;23
1280;CRPA;9
1280;SOSX;201
1280;SCAQ;2
1281;MIOC;2
1281;MIPI;9
1281;PESX;121
1281;BLBR;37
1281;CRPA;19
1281;SOSX;262
1281;SCAQ;1
1282;MIOC;2
1282;MIPE;2
1282;MIPI;14
1282;PESX;78
1282;REME;2
1282;BLBR;31
1282;CRPA;5
1282;SOSX;189
1282;MIOC;31
1282;MIPE;50
1282;MIPI;23
1282;PESX;78
1282;ZAHU;1
1282;SOSX;340
1282;BLBR;45
1282;CRPA;17
1282;SCAQ;3
1282;MIOC;7
1282;MIPE;14
1282;MIPI;11
1282;PESX;70
1282;ZAHU;1
1282;BLBR;47
1282;CRPA;3
1282;SOSX;206
1282;MIOC;10
1282;MIPE;38
1282;MIPI;9
1282;PESX;58
1282;REME;3
1282;SYCO;1
1282;ZAHU;3
1282;MUMU;7
1282;BLBR;52
1282;CRPA;39
1282;SOSX;100
1283;MIOC;1
1283;MIPE;1
1283;PESX;62
1283;REME;1
1283;BLBR;9
1283;CRPA;6
1283;SOSX;139
1283;MIOC;13
1283;MIPE;33
1283;MIPI;9
1283;PESX;32
1283;BLBR;36
1283;CRPA;13
1283;SOSX;484
1283;SCAQ;1
1283;MIOC;4
1283;MIPE;14
1283;MIPI;5
1283;PESX;36
1283;REME;1
1283;SYCO;1
1283;BLBR;19
1283;CRPA;6
1283;SOSX;188
1283;SCAQ;1
1283;MIOC;6
1283;MIPE;19
1283;MIPI;9
1283;PESX;21
1283;ZAHU;2
1283;MUMU;2
1283;BLBR;32
1283;CRPA;60
1283;SOSX;82
1288;MICA;7
1288;MILO;18
1288;MITO;14
1288;MYCA;4
1288;NECI;12
1288;NEFU;1
1288;PEMA;362
1288;REME;1
1288;DICA;1
1288;MUMU;3
1288;TASI;28
1288;SOTR;23
1288;SOVA;1
1288;NEGI;2
1289;MILO;4
1289;MIOR;3
1289;MITO;5
1289;NECI;3
1289;NEFU;4
1289;PEMA;331
1289;PETR;2
1289;REME;2
1289;TAAM;11
1289;TASI;17
1289;SOTR;5
1290;MIOR;2
1290;MITO;10
1290;NEFU;24
1290;PEMA;118
1290;PETR;47
1290;REME;27
1291;MITO;6
1291;NEFU;9
1291;PEBO;4
1291;PEMA;82
1291;PETR;41
1291;REME;17
1291;DICA;1
1291;MUMU;2
1291;SOTR;5
1291;SOVA;9
1292;MICH;8
1292;MIPE;4
1292;MYGA;97
1292;PEMA;35
1292;NAIN;11
1292;TAST;3
1292;TAHU;3
1292;BLBR;44
1292;SOFU;1
1293;MICH;7
1293;MIPI;1
1293;MYGA;61
1293;PEMA;47
1293;NAIN;12
1293;GLVO;6
1293;TAST;3
1293;BLBR;16
1293;SOFU;1
1294;MICH;2
1294;MYGA;39
1294;PELE;3
1294;PEMA;56
1294;NAIN;3
1294;GLVO;7
1294;TAST;6
1294;BLBR;18
1294;SOCI;1
1294;SODI;1
1294;SOFU;2
1295;MICH;6
1295;MYGA;56
1295;PEMA;57
1295;NAIN;15
1295;GLVO;2
1295;TAST;9
1295;BLBR;11
1296;PELE;5
1296;PEMA;37
1296;REMO;7
1296;SIHI;70
1296;CHHI;22
1296;SPTR;1
1297;PELE;4
1297;PEMA;25
1297;REFU;25
1297;REMO;6
1297;SIHI;259
1298;MICA;8
1298;NELE;29
1298;PEER;16
1298;PEMA;11
1298;CHFA;23
1298;DIAG;51
1298;NELE;7
1298;PEER;7
1298;PEMA;6
1298;CHFA;21
1298;DIAG;3
1299;MICA;8
1299;NEFU;5
1299;NELE;99
1299;NESX;9
1299;PEBO;22
1299;PECA;38
1299;PEMA;75
1299;PESX;51
1299;PETR;221
1299;REME;28
1299;CHCA;143
1299;DIHE;30
1299;DISX;27
1299;DIVE;75
1299;MUMU;1
1299;SPBE;9
1299;TAME;1
1299;SOOR;1
1300;NEFU;2
1300;NELE;80
1300;PEBO;16
1300;PECA;1
1300;PEER;2
1300;PEMA;84
1300;CHCA;52
1300;DIAG;18
1301;MIAR;28
1301;MYGL;78
1301;APFL;10
1301;APUR;1
1301;MUMU;3
1301;SOAR;15
1301;SOMI;8
1301;MIAR;52
1301;MIOE;1
1301;MYGL;133
1301;APAG;3
1301;APFL;27
1301;SOAR;56
1301;SOMI;12
1302;GRMU;1
1302;LERO;4
1302;MANA;22
1302;MUMI;365
1302;STPR;2
1302;CRHI;9
1303;ACWI;1
1303;AEHI;38
1303;GRDO;36
1303;LEST;30
1303;GRMU;14
1303;PAOC;13
1303;CRHD;2
1304;AEHI;5
1304;GRDO;8
1304;LEST;3
1304;GRMU;5
1304;PAOC;4
1305;AEHI;18
1305;GRDO;2
1305;LEST;7
1305;MANA;1
1305;GRMU;1
1305;PAOC;2
1305;CRJA;2
1306;AEHI;12
1306;GRDO;1
1306;MANA;1
1306;MUMI;3
1306;GRMU;2
1306;PAOC;7
1306;CRHD;1
1307;MILO;256
1307;MIMO;370
1307;MIPE;233
1307;MYGA;465
1307;PEMA;390
1307;ZAPR;36
1307;TAAM;250
1307;SOCI;149
1307;SOMO;4
1307;SOSX;151
1307;SOVA;9
1308;MILO;23
1308;MIMO;111
1308;MIPE;58
1308;MYGA;290
1308;PEMA;467
1308;ZAPR;24
1308;TAAM;58
1308;SOCI;15
1308;SOSX;16
1308;SOVA;3
1309;MILO;4
1309;MIMO;71
1309;MIPE;29
1309;MYGA;329
1309;PEMA;307
1309;ZAPR;1
1309;TAAM;81
1309;SOCI;29
1309;SOSX;17
1310;OESP;24
1310;RHNI;1
1310;ZYBR;3
1310;PRGY;16
1311;NESQ;31
1311;OESP;16
1311;ZYBR;12
1312;NESQ;1
1312;OESP;22
1312;ZYBR;15
1313;OESP;14
1313;RHLE;1
1313;RHNI;68
1313;ZYBR;5
1314;OESP;63
1315;OESP;15
1315;ZYBR;1
1316;OESP;18
1316;ZYBR;7
1317;OESP;7
1317;ZYBR;11
1318;OESP;10
1318;ZYBR;10
1319;OESP;6
1319;ZYBR;11
1320;NYCO;2
1320;CHGL;12
1320;CIMA;10
1320;LNCA;1
1320;LESA;4
1320;MARA;127
1320;MAWH;59
1320;NICR;22
1320;RAEX;2
1320;SUMU;18
1320;PTLO;5
1320;CANO;4
1320;CAPR;48
1320;SULO;11
1320;PEVO;3
1320;TUGL;6
1320;TUMI;4
1320;TUSP;7
1320;TUTA;24
1321;CCCR;3
1321;MIAR;259
1321;MISU;1
1321;MYGL;1
1321;APFL;32
1321;APUR;483
1321;APSY;235
1321;MIMI;2
1321;MUMU;38
1321;CRLE;2
1322;MIAR;107
1322;APFL;35
1322;APUR;312
1322;APSY;262
1322;MIMI;5
1322;MUMU;13
1323;CCCR;1
1323;MIAR;126
1323;MYGL;4
1323;APFL;18
1323;APUR;247
1323;APSY;177
1323;MIMI;6
1323;MUMU;7
1323;SOAR;2
1324;CCCR;1
1324;MIAR;513
1324;MYGL;2
1324;APFL;11
1324;APUR;173
1324;APSY;136
1324;MUMU;1
1324;CRSU;1
1324;SOAR;2
1325;MIAR;93
1325;MYGL;7
1325;APFL;12
1325;APUR;142
1325;APSY;175
1325;MIMI;1
1325;MUMU;6
1325;CRSU;2
1325;SOMI;1
1326;MIAR;45
1326;MYGL;245
1326;APFL;312
1326;APUR;88
1326;APSY;397
1326;MUMU;1
1326;SOAR;2
1327;MIAR;31
1327;MISU;1
1327;MYGL;254
1327;APFL;202
1327;APUR;8
1327;APSY;137
1327;MUMU;2
1327;CRSU;1
1327;SOAR;9
1327;SOMI;1
1328;MIAR;21
1328;MISU;1
1328;MYGL;24
1328;APFL;3
1328;APUR;11
1328;APSY;33
1328;MIMI;1
1328;NEFO;1
1328;SOAR;3
1328;SOMI;1
1329;PEMA;1.8
1329;REFU;4
1329;SIHI;2.3
1329;MUMU;0.5
1329;BLHY;0.8
1329;CRPA;1
1330;PEMA;2.8
1330;SIHI;11
1330;CHHI;1.3
1330;MUMU;1
1331;ORPA;0.5
1331;PEMA;0.5
1331;REFU;1.3
1331;SIHI;15.5
1331;MUMU;3.5
1332;PEMA;9.5
1332;REFU;0.3
1332;SIHI;3.8
1332;CHHI;2
1332;MUMU;0.8
1332;SPTR;0.5
1333;ORPA;1.5
1333;PELE;0.5
1333;PEMA;5
1333;REFU;1
1333;SIHI;7.5
1333;MUMU;3
1334;NEFL;0.8
1334;PELE;0.5
1334;PEMA;1.3
1334;REFU;1
1334;SIHI;13.8
1334;MUMU;1
1335;GELE;9
1335;MANA;7
1335;GRMU;5
1335;SACA;1
1335;CRHI;1
1336;GELE;17
1336;LEST;2
1336;MANA;317
1336;MUMI;3
1336;RARA;51
1336;CRHI;19
1337;MIPE;114
1337;MYGA;8
1337;PEMA;10
1337;THTA;1
1337;SPTR;1
1337;SOAC;1
1337;SOCI;44
1338;MIPE;41
1338;MYGA;10
1338;ONLE;2
1338;PEMA;144
1338;ZAPR;4
1338;THTA;1
1338;MUNI;2
1338;SPRI;2
1338;SPTR;2
1338;SOCI;1
1339;MIPE;113
1339;MYGA;10
1339;ONLE;2
1339;PEMA;232
1339;ZAHU;2
1339;ZAPR;5
1339;SPTR;2
1339;SOCI;12
1340;MIPE;77
1340;MYGA;23
1340;PEMA;102
1340;ZAPR;6
1340;THTA;2
1340;SPTR;3
1340;TAMI;1
1340;SOCI;15
1341;MIPE;27
1341;MYGA;13
1341;ZAHU;152
1341;MUMU;7
1341;MUER;3
1341;TAHU;1
1341;BLBR;42
1341;SOCI;92
1341;SOFU;2
1341;SOHO;1
1341;COCR;4
1342;MIPE;21
1342;MYGA;14
1342;PEMA;3
1342;NAIN;1
1342;ZAHU;213
1342;MUMU;2
1342;MUER;10
1342;TAHU;1
1342;BLBR;57
1342;SOCI;166
1342;SOFU;5
1342;SOHO;3
1343;MIPE;13
1343;MYGA;37
1343;PEMA;65
1343;NAIN;3
1343;ZAHU;248
1343;MUMU;5
1343;MUER;2
1343;TAST;1
1343;TAHU;6
1343;BLBR;53
1343;SOCI;158
1343;SOFU;24
1343;SOHO;1
1343;COCR;3
1344;TRFA;1
1344;NYCO;1
1344;CIMA;34
1344;LNCA;6
1344;LESA;5
1344;MABA;2
1344;MASU;9
1344;MAWH;16
1344;NICR;8
1344;PTLO;1
1344;CANO;1
1344;HYSP;1
1344;SUBR;3
1344;SUHI;3
1344;SULO;4
1344;TUGR;6
1344;TULO;4
1344;TUMI;9
1344;TUTA;3
1344;HEBR;1
1345;CLCA;5
1345;CATE;14
1345;NELA;17
1345;OLSP;1
1345;ORSU;13
1345;DIAL;1
1345;THVE;1
1346;CLCA;6
1346;CATE;6
1346;NELA;35
1346;ORSU;5
1346;THCE;6
1347;ACSP;4
1347;AECH;78
1347;GEBO;5
1347;GELE;15
1347;GRDO;13
1347;LERO;20
1347;LEST;29
1347;MANA;325
1347;MUMD;36
1347;MUSP;2
1347;MUTR;36
1347;PLFA;2
1347;GRMU;20
1347;DEMY;2
1347;SACA;36
1347;STPR;15
1347;CRSP;93
1348;AECH;10
1348;MANA;3
1348;MINA;6
1348;MUMI;14
1348;OTIR;5
1348;RHPU;23
1348;DEMY;20
1348;CRCY;7
1348;CRFL;1
1348;CRMA;2
1348;MSCA;4
1348;MYVA;5
1348;SUIN;1
1348;SULI;1
1349;AECH;1
1349;LERO;2
1349;MANA;28
1349;MUMI;5
1349;OTAN;2
1349;RHPU;2
1349;DEMY;4
1349;STPR;2
1349;CRCY;6
1350;GELE;1
1350;MANA;9
1350;MINA;1
1350;MUMI;9
1350;DEMY;1
1350;SACA;1
1351;AECH;1
1351;GELE;5
1351;MANA;4
1351;MUMI;3
1351;SACA;1
1352;AECH;2
1352;LERO;1
1352;MANA;2
1352;MINA;2
1353;AECH;10
1353;LERO;1
1353;MANA;9
1353;OTAN;2
1353;OTIR;2
1353;RHPU;6
1353;DEMY;2
1353;CRCY;4
1353;CRFL;2
1353;MYVA;4
1354;CAPH;2
1354;DIMA;2
1354;MIDE;1
1354;PRCU;5
1355;NEPA;2
1355;OERU;1
1355;ORMA;1
1355;ORMC;5
1355;MEHI;1
1355;MAMU;1
1355;MENU;1
1355;PRCU;3
1356;NEDU;3
1356;NEPA;3
1356;NERA;5
1356;OEBI;2
1356;OERE;11
1356;OERU;4
1356;ORMA;1
1356;ORMC;2
1356;MAMU;4
1356;MOBR;1
1356;PHOP;4
1356;PRCU;9
1356;PRGY;1
1357;CAAP;26
1357;AKAZ;462
1357;CLLA;320
1357;CAMU;287
1357;HOBR;1
1357;NEOB;217
1357;OLFL;136
1357;DIAL;9
1357;LUCR;11
1357;MODI;10
1357;MUMU;139
1357;RANO;5
1357;RARA;18
1357;GACU;1
1358;MIPE;4
1358;MYGA;129
1358;PELE;587
1358;NAIN;3
1358;GLVO;3
1358;SCCA;1
1358;TAST;84
1358;TAHU;4
1358;BLBR;130
1358;SOCI;15
1358;SOFU;53
1358;SOSX;20
1358;COCR;3
1359;MIPE;2
1359;MYGA;7
1359;PELE;727
1359;SYCO;8
1359;GLVO;3
1359;TAST;61
1359;TAHU;2
1359;BLBR;65
1359;SOCI;10
1359;SODI;2
1359;SOFU;6
1359;SOSX;1
1359;COCR;4
1359;PABR;2
1360;MYGA;5
1360;PELE;699
1360;SYCO;8
1360;GLVO;5
1360;TAST;46
1360;BLBR;88
1360;SOCI;4
1360;SOFU;6
1360;SOSX;10
1361;ARAM;6
1361;MIAG;3
1361;MIAR;656
1361;CHNI;3
1361;MISU;91
1361;MYGL;1711
1361;ONZI;4
1361;GLGL;4
1361;MUAV;11
1361;APAG;2538
1361;APFL;3598
1361;APSY;82
1361;APUR;893
1361;MIMI;16
1361;MUMU;8
1361;RANO;5
1361;CRLE;13
1361;CRSU;2
1361;NEAN;18
1361;NEFO;43
1361;SOAL;7
1361;SOAR;262
1361;SOMI;106
1361;TAEU;5
1362;NEFL;17
1362;PELE;61
1362;PEMA;7
1362;REFU;30
1362;SIHI;18
1362;BLHY;1
1363;MIOC;2
1363;MIPI;6
1363;NEFL;15
1363;PELE;81
1363;PEMA;13
1363;REFU;19
1363;SIHI;118
1363;BLHY;2
1364;PELE;81
1364;PEMA;38
1364;REFU;1
1364;REMO;2
1364;SIHI;14
1364;MUMU;2
1365;MIPI;1
1365;NEFL;6
1365;PELE;48
1365;PEMA;10
1365;SIHI;15
1365;BLHY;1
1366;ARAM;7
1366;MIAG;37
1366;MIAR;83
1366;MYGL;486
1366;APAG;593
1366;APFL;524
1366;APSY;382
1366;MUMU;39
1367;ABLO;1
1367;OLLO;1
1368;ABLO;18
1368;IRTA;8
1368;OLLO;5
1368;DRGL;7
1369;ABLO;12
1369;ABOL;2
1369;CHMA;2
1369;GEVA;1
1369;OLLO;13
1369;RANO;2
1370;ABLO;53
1370;CHMA;3
1370;LOMI;2
1370;OLLO;18
1371;ABLO;40
1371;ABOL;1
1371;CHMA;1
1371;OLLO;65
1371;DRGL;1
1371;RANO;1
1372;HYST;7
1372;LEST;11
1372;LOSI;29
1372;MANA;7
1372;PRTU;13
1373;ARRU;8
1373;HYST;4
1373;MANA;17
1373;PRTU;6
1374;ARRU;2
1374;HYST;30
1374;MANA;4
1374;PRTU;6
1375;ARRU;24
1375;LEST;11
1375;MANA;10
1376;ARRU;12
1376;MANA;7
1377;NYCO;3
1377;CHGL;2
1377;LESA;42
1377;MARA;26
1377;MASU;4
1377;MAWH;1
1377;NICR;1
1377;SUMU;2
1377;CSCA;2
1377;CANI;7
1377;CANO;3
1377;TUGL;3
1378;ATMA;1
1378;LESA;31
1378;MARA;5
1378;MASU;10
1378;NICR;2
1378;SUMU;1
1378;CANO;8
1378;LAIN;1
1378;SULO;1
1378;SUTE;1
1378;SUET;1
1378;TUGL;1
1379;LEED;17
1379;LESA;16
1379;MAIN;1
1379;MARA;3
1379;MASU;3
1379;NICR;1
1379;SUMU;5
1379;CSCA;5
1379;CAER;3
1379;CANO;1
1379;LAIN;1
1379;SULO;2
1379;TUGL;6
1379;PAHE;1
1380;HYSU;1
1380;LEED;22
1380;LESA;14
1380;MAIN;12
1380;NICR;1
1380;DRRU;1
1380;SUET;2
1380;PAHE;1
1381;ELTY;14
1381;GRGR;2
1382;AKMO;2
1382;CAMU;8
1382;ELTY;7
1383;GRGR;26
1383;THEL;4
1384;CAMU;31
1384;GRGR;17
1384;PHXA;2
1384;THEL;2
1385;ANBE;814
1385;DAHA;102
1385;MEBU;3
1385;MEGO;39
1385;PSDE;57
1385;RACO;31
1385;RATU;451
1385;ISMA;239
1385;TRVU;41
1386;ANBE;82
1386;DAHA;131
1386;MEBU;53
1386;RACO;29
1386;RATU;4
1386;ISMA;654
1386;TRVU;177
1387;DEFE;2
1387;HYUN;19
1387;HYST;18
1387;PRJA;21
1388;DEFE;1
1388;HYST;14
1388;MALO;1
1389;DEFE;1
1389;HYST;4
1389;LOFL;1
1389;OEHY;1
1390;LOFL;1
1390;MUMI;5
1390;OEHY;1
1391;MUPL;27
1391;RARA;71
1391;FUTR;3
1392;GOEL;9
1392;MABL;9
1392;MUPL;33
1392;RARA;54
1392;FUTR;17
1393;MABL;8
1393;MUPL;41
1393;RARA;18
1393;FUTR;10
1394;NESQ;22
1394;OEBI;30
1394;OECO;23
1394;OLEL;53
1394;ORMC;58
1394;RHMA;32
1394;DIAL;39
1394;GRAG;34
1395;ABBE;11
1395;ABLO;14
1395;ABOL;11
1395;OLLO;40
1395;PHDA;75
1395;THEL;12
1395;ORCU;14
1395;OCDE;67
1395;ABBE;7
1395;ABLO;15
1395;ABOL;15
1395;OLLO;35
1395;PHDA;59
1395;THEL;22
1395;ORCU;4
1395;OCDE;39
1396;MYGA;5
1396;PELE;246
1396;GLVO;3
1396;TAST;4
1396;BLBR;37
1396;SOCI;54
1396;SOFU;1
1396;SOHO;6
1397;MIPE;1
1397;MIPI;1
1397;MYGA;41
1397;PELE;297
1397;NAIN;2
1397;ZAHU;3
1397;GLVO;2
1397;TAST;7
1397;BLBR;63
1397;SOCI;93
1397;SOFU;2
1397;SOHO;7
1398;MIMO;11
1398;PEMA;26
1398;ZAPR;17
1398;MUFR;1
1398;SPAR;18
1398;TAMI;2
1398;SOVA;2
1398;MYGA;1
1398;PEMA;39
1398;ZAPR;29
1398;MUFR;2
1398;SPAR;22
1398;TAMI;2
1398;SOVA;8
1398;MIMO;10
1398;PEMA;56
1398;ZAPR;31
1398;THTA;3
1398;MUFR;1
1398;SPAR;30
1398;SOVA;16
1398;TAMI;2
1399;MILO;6
1399;PEMA;6
1399;SOCI;2
1399;SOMO;7
1399;SONA;1
1399;MYGA;3
1399;SOCI;14
1399;SOMO;16
1399;SONA;2
1400;SOMO;1
1400;PEMA;5
1400;PENA;2
1400;SOCI;3
1400;SOMO;5
1400;SOPR;2
1401;MILO;4
1401;PEBO;2
1401;PEMA;4
1401;SOMO;9
1401;SONA;2
1401;MILO;1
1401;MIME;2
1401;PEBO;1
1401;PEMA;20
1401;SOMO;20
1401;SONA;2
1402;MILO;1
1402;PEBO;2
1402;SOMO;2
1402;MILO;2
1402;PEMA;15
1402;THBO;1
1402;SOMO;5
1402;SONA;1
1403;MIPE;1
1403;MIPI;2
1403;MYGA;1
1403;PELE;5
1403;SOCI;10
1403;SOFU;6
1403;SOHO;5
1403;MIPE;2
1403;MIPI;3
1403;MYGA;1
1403;PELE;18
1403;BLBR;4
1403;SOCI;21
1403;SOFU;6
1403;SOHO;6
1404;MYGA;1
1404;PELE;6
1404;TAST;1
1404;BLBR;1
1404;SOCI;9
1404;SOFU;5
1404;SOHO;12
1404;PELE;12
1404;BLBR;2
1404;SOCI;28
1404;SOFU;1
1404;SOHO;3
1405;MIPE;1
1405;PELE;18
1405;BLBR;4
1405;SOCI;15
1405;SOFU;2
1405;SOHO;3
1405;MIPI;2
1405;PELE;16
1405;BLBR;5
1405;SOCI;24
1405;SOHO;3
1406;ELIN;36
1406;GEBR;3
1406;GELE;41
1406;MINA;2
1406;RHPU;3
1406;SACA;8
1407;ELIN;20
1407;AECH;9
1407;GEBR;8
1407;GELE;31
1407;MINA;19
1407;RHPU;3
1407;SACA;31
1408;HYAL;28
1408;MUMI;3
1408;PRTU;72
1408;CRBU;1
1408;CRPO;3
1409;MUMI;1
1409;PRTU;33
1409;CRLA;1
1410;MUMI;5
1410;PRTU;45
1410;CRCS;8
1411;GRLO;1
1411;GEKE;1
1411;LEST;2
1411;PRTU;5
1411;URRU;2
1412;GRLO;1
1412;PRTU;9
1413;GEKE;2
1413;URRU;1
1414;LEST;3
1415;LEST;3
1415;MAER;15
1415;MANA;2
1415;PRTU;1
1416;GRLO;4
1416;LEST;2
1416;MAER;3
1416;CRCS;1
1417;NYPY;1
1417;BEBE;1
1417;CHGL;12
1417;LEED;6
1417;LESA;23
1417;MASU;115
1417;MUCE;1
1417;NIFU;48
1417;NILA;1
1417;RAAN;46
1417;RARA;12
1417;CAER;173
1417;TUBE;4
1418;CHGL;12
1418;LEED;4
1418;MASU;87
1418;MUCE;2
1418;NIFU;30
1418;NILA;2
1418;RAAN;4
1418;CAER;29
1418;TUBE;2
1419;MRMI;1
1419;OEBI;2
1419;OLMI;1
1419;ORMC;15
1419;ORNI;12
1419;ORSP;2
1419;MADO;1
1419;MICO;2
1419;PHOP;1
1419;PRBR;2
1420;ORNI;4
1421;OLMI;1
1421;ORNI;2
1421;ORSP;2
1421;MICO;1
1421;PRBR;3
1422;MIAG;27
1422;MYGL;38
1422;APSY;69
1422;MIMI;72
1422;NEFO;1
1422;SOAR;47
1422;SOMI;16
1423;APSY;61
1423;MIMI;7
1424;MIAG;2
1424;MYGL;27
1424;APSY;61
1424;MIMI;1
1424;SOAR;9
1425;MYGA;141
1425;PELE;123
1425;PEMA;159
1425;NAIN;63
1425;TAST;88
1425;BLBR;77
1425;SOCI;35
1425;SOFU;46
1425;SOHO;5
1426;MYGA;76
1426;PELE;136
1426;PEMA;156
1426;NAIN;68
1426;TAST;55
1426;BLBR;54
1426;SOCI;26
1426;SOFU;29
1426;SOHO;3
1427;MYGA;24
1427;PELE;59
1427;PEMA;56
1427;NAIN;17
1427;TAST;10
1427;BLBR;32
1427;SOCI;8
1427;SOFU;35
1427;SOHO;2
1428;MYGA;77
1428;PELE;214
1428;PEMA;168
1428;NAIN;40
1428;TAST;86
1428;BLBR;71
1428;SOCI;37
1428;SOFU;20
1428;SOHO;5
1429;MYGA;7
1429;PELE;139
1429;PEMA;21
1429;NAIN;1
1429;TAST;35
1429;BLBR;22
1429;SOCI;8
1429;SOFU;6
1429;SOHO;1
1430;MYGA;55
1430;PELE;209
1430;PEMA;89
1430;NAIN;10
1430;TAST;41
1430;BLBR;54
1430;SOCI;14
1430;SOFU;13
1430;SOHO;3
1431;MYGA;9
1431;PELE;128
1431;PEMA;36
1431;NAIN;13
1431;TAST;45
1431;BLBR;29
1431;SOCI;9
1431;SOFU;11
1431;SOHO;4
1432;PECR;46
1433;NELE;3
1433;ONLE;1
1433;PECR;4
1433;PEMA;21
1433;PETR;12
1433;DIOR;3
1433;PEFS;2
1433;AMLE;3
1433;TAQA;16
1434;NECI;2
1434;NELE;5
1434;PECR;7
1434;PETR;2
1434;TAQA;11
1435;NECI;1
1435;NELE;3
1435;PEBO;1
1435;PECR;1
1435;PEMA;5
1435;PETR;2
1435;AMLE;12
1435;TAQA;1
1436;CLLN;39
1436;DIMA;74
1436;MAMU;2
1436;MANO;88
1436;MENU;25
1436;MIDE;3
1436;PHAN;113
1436;PHOP;44
1437;DIMA;6
1437;MENU;5
1437;PHAN;1
1438;MIPE;20
1438;PELE;66
1438;ZAHU;1
1438;BLBR;5
1438;TAST;2
1438;SOCI;4
1439;PELE;51
1439;BLBR;3
1440;MIPE;15
1440;MYGA;41
1440;PELE;95
1440;BLBR;4
1440;GLVO;48
1440;SOCI;31
1441;MIPE;42
1441;PELE;27
1441;ZAHU;88
1441;BLBR;5
1441;MUFR;1
1441;SOCI;46
1442;MIPE;1
1442;PELE;20
1442;ZAHU;148
1442;BLBR;1
1442;SOCI;2
1443;MIPE;88
1443;PELE;45
1443;ZAHU;103
1443;BLBR;8
1443;SOCI;62
1444;MYGA;5
1444;PELE;55
1444;BLBR;4
1444;SOCI;3
