"year.predicted";"plot";"metric";"type";"intensity";"value"
"2019";1;"abundance";"fd";8;636,680649593643
"2016";2;"abundance";"fd";8;178,473270805303
"2017";2;"abundance";"fd";8;302,901098036668
"2018";2;"abundance";"fd";8;324,419373664725
"2019";2;"abundance";"fd";8;406,1826568293
"2016";3;"abundance";"fd";8;255,221084382397
"2017";3;"abundance";"fd";8;306,408034671387
"2018";3;"abundance";"fd";8;312,346759610634
"2019";3;"abundance";"fd";8;559,419366618407
"2016";4;"abundance";"fd";8;266,457068708947
"2017";4;"abundance";"fd";8;463,437408027801
"2018";4;"abundance";"fd";8;512,627234224085
"2019";4;"abundance";"fd";8;433,060871200077
"2016";5;"abundance";"fd";8;178,468343375572
"2017";5;"abundance";"fd";8;287,801893877934
"2018";5;"abundance";"fd";8;549,898238180913
"2019";5;"abundance";"fd";8;349,650047425196
"2016";6;"abundance";"fd";8;194,933946470481
"2017";6;"abundance";"fd";8;204,51848172577
"2018";6;"abundance";"fd";8;551,441355892114
"2019";6;"abundance";"fd";8;398,77634251939
"2016";7;"abundance";"fd";8;128,674503754878
"2017";7;"abundance";"fd";8;319,887020676622
"2018";7;"abundance";"fd";8;211,569824743623
"2019";7;"abundance";"fd";8;NA
"2016";8;"abundance";"fd";8;515,34415098344
"2017";8;"abundance";"fd";8;294,266190008411
"2018";8;"abundance";"fd";8;250,825902885652
"2019";8;"abundance";"fd";8;NA
"2016";9;"abundance";"fd";8;285,456664943969
"2017";9;"abundance";"fd";8;220,435198010809
"2018";9;"abundance";"fd";8;NA
"2019";9;"abundance";"fd";8;NA
"2016";1;"evenness";"fd";8;7,01391143399256
"2017";1;"evenness";"fd";8;4,84662083108578
"2018";1;"evenness";"fd";8;5,05555844062706
"2019";1;"evenness";"fd";8;3,24938859762653
"2016";2;"evenness";"fd";8;7,01402274733648
"2017";2;"evenness";"fd";8;4,17549765750389
"2018";2;"evenness";"fd";8;4,87905884656295
"2019";2;"evenness";"fd";8;2,9656991381877
"2016";3;"evenness";"fd";8;5,88421334522576
"2017";3;"evenness";"fd";8;3,86545470748395
"2018";3;"evenness";"fd";8;5,05555844062706
"2019";3;"evenness";"fd";8;4,35654980347307
"2016";4;"evenness";"fd";8;7,18754804050484
"2017";4;"evenness";"fd";8;5,56439859031169
"2018";4;"evenness";"fd";8;4,62611109732695
"2019";4;"evenness";"fd";8;2,60117917381213
"2016";5;"evenness";"fd";8;7,01397197776226
"2017";5;"evenness";"fd";8;4,90478521132182
"2018";5;"evenness";"fd";8;4,94711949552779
"2019";5;"evenness";"fd";8;2,06991545399293
"2016";6;"evenness";"fd";8;6,67022033243258
"2017";6;"evenness";"fd";8;6,30669429324885
"2018";6;"evenness";"fd";8;4,47339580800733
"2019";6;"evenness";"fd";8;2,42900636169962
"2016";7;"evenness";"fd";8;3,66030620544926
"2017";7;"evenness";"fd";8;6,61154652551374
"2018";7;"evenness";"fd";8;3,52586932632562
"2019";7;"evenness";"fd";8;NA
"2016";8;"evenness";"fd";8;2,89240429672872
"2017";8;"evenness";"fd";8;6,65651100163211
"2018";8;"evenness";"fd";8;4,5057868073417
"2019";8;"evenness";"fd";8;NA
"2016";9;"evenness";"fd";8;1,96983701976888
"2017";9;"evenness";"fd";8;5,00596602277849
"2018";9;"evenness";"fd";8;NA
"2019";9;"evenness";"fd";8;NA
"2016";1;"richness";"ia";8;16
"2017";1;"richness";"ia";8;10
"2018";1;"richness";"ia";8;14
"2019";1;"richness";"ia";8;8
"2016";2;"richness";"ia";8;16
"2017";2;"richness";"ia";8;11
"2018";2;"richness";"ia";8;14
"2019";2;"richness";"ia";8;13
"2016";3;"richness";"ia";8;11
"2017";3;"richness";"ia";8;10
"2018";3;"richness";"ia";8;14
"2019";3;"richness";"ia";8;9
"2016";4;"richness";"ia";8;18
"2017";4;"richness";"ia";8;14
"2018";4;"richness";"ia";8;11
"2019";4;"richness";"ia";8;7
"2016";5;"richness";"ia";8;16
"2017";5;"richness";"ia";8;11
"2018";5;"richness";"ia";8;12
"2019";5;"richness";"ia";8;5
"2016";6;"richness";"ia";8;15
"2017";6;"richness";"ia";8;14
"2018";6;"richness";"ia";8;10
"2019";6;"richness";"ia";8;5
"2016";7;"richness";"ia";8;6
"2017";7;"richness";"ia";8;15
"2018";7;"richness";"ia";8;6
"2019";7;"richness";"ia";8;NA
"2016";8;"richness";"ia";8;6
"2017";8;"richness";"ia";8;15
"2018";8;"richness";"ia";8;8
"2019";8;"richness";"ia";8;NA
"2016";9;"richness";"ia";8;5
"2017";9;"richness";"ia";8;14
"2018";9;"richness";"ia";8;NA
"2019";9;"richness";"ia";8;NA
"2016";1;"abundance";"ia";8;596,454075957829
"2017";1;"abundance";"ia";8;184,315815909246
"2018";1;"abundance";"ia";8;293,735251832466
"2019";1;"abundance";"ia";8;893,211708330159
"2016";2;"abundance";"ia";8;596,454075954592
"2017";2;"abundance";"ia";8;284,8154370979
"2018";2;"abundance";"ia";8;302,085647511158
"2019";2;"abundance";"ia";8;626,677798438397
"2016";3;"abundance";"ia";8;343,785048366588
"2017";3;"abundance";"ia";8;292,378365037516
"2018";3;"abundance";"ia";8;293,735251832466
"2019";3;"abundance";"ia";8;680,775594859103
"2016";4;"abundance";"ia";8;576,569412436404
"2017";4;"abundance";"ia";8;674,000327912259
"2018";4;"abundance";"ia";8;507,711560529368
"2019";4;"abundance";"ia";8;631,357643774957
"2016";5;"abundance";"ia";8;596,454075956653
"2017";5;"abundance";"ia";8;397,960694976346
"2018";5;"abundance";"ia";8;677,331570192157
"2019";5;"abundance";"ia";8;612,003433788267
"2016";6;"abundance";"ia";8;653,299629791026
"2017";6;"abundance";"ia";8;365,977653857132
"2018";6;"abundance";"ia";8;563,128858843613
"2019";6;"abundance";"ia";8;608,985201491951
"2016";7;"abundance";"ia";8;121,770424996044
"2017";7;"abundance";"ia";8;538,848304385067
"2018";7;"abundance";"ia";8;506,96094968131
"2019";7;"abundance";"ia";8;NA
"2016";8;"abundance";"ia";8;449,114149895242
"2017";8;"abundance";"ia";8;359,387671721867
"2018";8;"abundance";"ia";8;387,045119309842
"2019";8;"abundance";"ia";8;NA
"2016";9;"abundance";"ia";8;192,567576323553
"2017";9;"abundance";"ia";8;564,102110784056
"2018";9;"abundance";"ia";8;NA
"2019";9;"abundance";"ia";8;NA
"2016";1;"evenness";"ia";8;4,29773821406916
"2017";1;"evenness";"ia";8;5,70824247128919
"2018";1;"evenness";"ia";8;7,14436179349081
"2019";1;"evenness";"ia";8;2,76506940594478
"2016";2;"evenness";"ia";8;4,29773821406033
"2017";2;"evenness";"ia";8;4,84271937760349
"2018";2;"evenness";"ia";8;7,0084491754273
"2019";2;"evenness";"ia";8;3,33688758038704
"2016";3;"evenness";"ia";8;3,90637509741283
"2017";3;"evenness";"ia";8;4,63134479955367
"2018";3;"evenness";"ia";8;7,14436179349081
"2019";3;"evenness";"ia";8;3,93920640891402
"2016";4;"evenness";"ia";8;7,12817158814466
"2017";4;"evenness";"ia";8;5,56655513855777
"2018";4;"evenness";"ia";8;5,31274848036654
"2019";4;"evenness";"ia";8;2,03628000467408
"2016";5;"evenness";"ia";8;4,29773821406595
"2017";5;"evenness";"ia";8;5,23519448972957
"2018";5;"evenness";"ia";8;5,16076525465145
"2019";5;"evenness";"ia";8;1,72638916808486
"2016";6;"evenness";"ia";8;4,22000197219641
"2017";6;"evenness";"ia";8;5,35072122274862
"2018";6;"evenness";"ia";8;5,17206463305342
"2019";6;"evenness";"ia";8;1,89994424099644
"2016";7;"evenness";"ia";8;3,7974336491645
"2017";7;"evenness";"ia";8;4,80387612375704
"2018";7;"evenness";"ia";8;2,46520854969407
"2019";7;"evenness";"ia";8;NA
"2016";8;"evenness";"ia";8;3,11826059573178
"2017";8;"evenness";"ia";8;4,40297309022801
"2018";8;"evenness";"ia";8;3,99817604228337
"2019";8;"evenness";"ia";8;NA
"2016";9;"evenness";"ia";8;2,83660837784296
"2017";9;"evenness";"ia";8;4,15735147170381
"2018";9;"evenness";"ia";8;NA
"2019";9;"evenness";"ia";8;NA
"2016";1;"richness";"id";8;16
"2017";1;"richness";"id";8;10
"2018";1;"richness";"id";8;14
"2019";1;"richness";"id";8;8
"2016";2;"richness";"id";8;16
"2017";2;"richness";"id";8;11
"2018";2;"richness";"id";8;14
"2019";2;"richness";"id";8;13
"2016";3;"richness";"id";8;11
"2017";3;"richness";"id";8;10
"2018";3;"richness";"id";8;14
"2019";3;"richness";"id";8;9
"2016";4;"richness";"id";8;18
"2017";4;"richness";"id";8;14
"2018";4;"richness";"id";8;11
"2019";4;"richness";"id";8;7
"2016";5;"richness";"id";8;16
"2017";5;"richness";"id";8;11
"2018";5;"richness";"id";8;12
"2019";5;"richness";"id";8;5
"2016";6;"richness";"id";8;15
"2017";6;"richness";"id";8;14
"2018";6;"richness";"id";8;10
"2019";6;"richness";"id";8;5
"2016";7;"richness";"id";8;6
"2017";7;"richness";"id";8;15
"2018";7;"richness";"id";8;6
"2019";7;"richness";"id";8;NA
"2016";8;"richness";"id";8;6
"2017";8;"richness";"id";8;15
"2018";8;"richness";"id";8;8
"2019";8;"richness";"id";8;NA
"2016";9;"richness";"id";8;5
"2017";9;"richness";"id";8;14
"2018";9;"richness";"id";8;NA
"2019";9;"richness";"id";8;NA
"2016";1;"abundance";"id";8;326,360736777365
"2017";1;"abundance";"id";8;104,074879802223
"2018";1;"abundance";"id";8;292,189887638741
"2019";1;"abundance";"id";8;179,606415526055
"2016";2;"abundance";"id";8;326,360736777365
"2017";2;"abundance";"id";8;114,457289671842
"2018";2;"abundance";"id";8;272,325788027467
"2019";2;"abundance";"id";8;56,6815966294798
"2016";3;"abundance";"id";8;123,595920614779
"2017";3;"abundance";"id";8;108,733059394077
"2018";3;"abundance";"id";8;292,189887638741
"2019";3;"abundance";"id";8;199,24131136517
"2016";4;"abundance";"id";8;363,225365427625
"2017";4;"abundance";"id";8;222,638514636162
"2018";4;"abundance";"id";8;144,335037610576
"2019";4;"abundance";"id";8;143,902214459947
"2016";5;"abundance";"id";8;326,360736777365
"2017";5;"abundance";"id";8;139,811334936021
"2018";5;"abundance";"id";8;167,006302491426
"2019";5;"abundance";"id";8;170,734903976997
"2016";6;"abundance";"id";8;301,316595017435
"2017";6;"abundance";"id";8;253,236052873172
"2018";6;"abundance";"id";8;172,606503344442
"2019";6;"abundance";"id";8;165,831989805307
"2016";7;"abundance";"id";8;99,4244131234476
"2017";7;"abundance";"id";8;58,1580272823537
"2018";7;"abundance";"id";8;126,396881103827
"2019";7;"abundance";"id";8;NA
"2016";8;"abundance";"id";8;203,617712455236
"2017";8;"abundance";"id";8;51,4647825673512
"2018";8;"abundance";"id";8;153,258537125006
"2019";8;"abundance";"id";8;NA
"2016";9;"abundance";"id";8;139,287808255701
"2017";9;"abundance";"id";8;44,2639742298017
"2018";9;"abundance";"id";8;NA
"2019";9;"abundance";"id";8;NA
"2016";1;"evenness";"id";8;10,549055566255
"2017";1;"evenness";"id";8;6,84905192697891
"2018";1;"evenness";"id";8;9,51557364340452
"2019";1;"evenness";"id";8;4,47468491757924
"2016";2;"evenness";"id";8;10,549055566255
"2017";2;"evenness";"id";8;7,11964641785589
"2018";2;"evenness";"id";8;9,41375362602058
"2019";2;"evenness";"id";8;7,63226266312265
"2016";3;"evenness";"id";8;7,56699609289372
"2017";3;"evenness";"id";8;6,65841638496041
"2018";3;"evenness";"id";8;9,51557364340452
"2019";3;"evenness";"id";8;5,66716000714649
"2016";4;"evenness";"id";8;12,1453540132748
"2017";4;"evenness";"id";8;8,60321392797447
"2018";4;"evenness";"id";8;7,33872701893901
"2019";4;"evenness";"id";8;3,8761329558072
"2016";5;"evenness";"id";8;10,549055566255
"2017";5;"evenness";"id";8;7,12256258254592
"2018";5;"evenness";"id";8;7,79981212948887
"2019";5;"evenness";"id";8;2,67585104201844
"2016";6;"evenness";"id";8;10,0126170552655
"2017";6;"evenness";"id";8;9,27034130632123
"2018";6;"evenness";"id";8;6,58315729150328
"2019";6;"evenness";"id";8;2,6526787759203
"2016";7;"evenness";"id";8;4,57638878199311
"2017";7;"evenness";"id";8;9,35012421273974
"2018";7;"evenness";"id";8;3,63343728078704
"2019";7;"evenness";"id";8;NA
"2016";8;"evenness";"id";8;4,41516091951697
"2017";8;"evenness";"id";8;8,9474762521694
"2018";8;"evenness";"id";8;5,20730242955499
"2019";8;"evenness";"id";8;NA
"2016";9;"evenness";"id";8;3,44207888808584
"2017";9;"evenness";"id";8;8,68148308051311
"2018";9;"evenness";"id";8;NA
"2019";9;"evenness";"id";8;NA
"2016";1;"richness";"obs";9;16
"2017";1;"richness";"obs";9;10
"2018";1;"richness";"obs";9;14
"2019";1;"richness";"obs";9;8
"2016";2;"richness";"obs";9;16
"2017";2;"richness";"obs";9;11
"2018";2;"richness";"obs";9;14
"2019";2;"richness";"obs";9;13
"2016";3;"richness";"obs";9;11
"2017";3;"richness";"obs";9;10
"2018";3;"richness";"obs";9;14
"2019";3;"richness";"obs";9;9
"2016";4;"richness";"obs";9;18
"2017";4;"richness";"obs";9;14
"2018";4;"richness";"obs";9;11
"2019";4;"richness";"obs";9;7
"2016";5;"richness";"obs";9;16
"2017";5;"richness";"obs";9;11
"2018";5;"richness";"obs";9;12
"2019";5;"richness";"obs";9;5
"2016";6;"richness";"obs";9;15
"2017";6;"richness";"obs";9;14
"2018";6;"richness";"obs";9;10
"2019";6;"richness";"obs";9;5
"2016";7;"richness";"obs";9;6
"2017";7;"richness";"obs";9;15
"2018";7;"richness";"obs";9;6
"2019";7;"richness";"obs";9;NA
"2016";8;"richness";"obs";9;6
"2017";8;"richness";"obs";9;15
"2018";8;"richness";"obs";9;8
"2019";8;"richness";"obs";9;NA
"2016";9;"richness";"obs";9;5
"2017";9;"richness";"obs";9;14
"2018";9;"richness";"obs";9;NA
"2019";9;"richness";"obs";9;NA
"2016";1;"abundance";"obs";9;266,289553392083
"2017";1;"abundance";"obs";9;213,669649266535
"2018";1;"abundance";"obs";9;383,327581350762
"2019";1;"abundance";"obs";9;1065,59028063852
"2016";2;"abundance";"obs";9;266,289553392083
"2017";2;"abundance";"obs";9;392,977881548194
"2018";2;"abundance";"obs";9;380,349949875715
"2019";2;"abundance";"obs";9;677,974994707313
"2016";3;"abundance";"obs";9;296,269726790184
"2017";3;"abundance";"obs";9;389,207328434503
"2018";3;"abundance";"obs";9;383,327581350762
"2019";3;"abundance";"obs";9;810,291528809755
"2016";4;"abundance";"obs";9;366,789881096009
"2017";4;"abundance";"obs";9;635,558106183028
"2018";4;"abundance";"obs";9;764,120068498996
"2019";4;"abundance";"obs";9;716,404100405344
"2016";5;"abundance";"obs";9;266,289553392083
"2017";5;"abundance";"obs";9;396,226905507863
"2018";5;"abundance";"obs";9;770,588736599078
"2019";5;"abundance";"obs";9;610,66506202492
"2016";6;"abundance";"obs";9;269,512065462292
"2017";6;"abundance";"obs";9;295,671927378941
"2018";6;"abundance";"obs";9;782,348667309773
"2019";6;"abundance";"obs";9;668,754710138374
"2016";7;"abundance";"obs";9;288,559968183481
"2017";7;"abundance";"obs";9;421,677517597537
"2018";7;"abundance";"obs";9;347,59834463445
"2019";7;"abundance";"obs";9;NA
"2016";8;"abundance";"obs";9;688,667098520367
"2017";8;"abundance";"obs";9;420,929611461557
"2018";8;"abundance";"obs";9;342,990122234324
"2019";8;"abundance";"obs";9;NA
"2016";9;"abundance";"obs";9;438,773145100842
"2017";9;"abundance";"obs";9;323,762255683269
"2018";9;"abundance";"obs";9;NA
"2019";9;"abundance";"obs";9;NA
"2016";1;"evenness";"obs";9;5,33870309171362
"2017";1;"evenness";"obs";9;3,705726868711
"2018";1;"evenness";"obs";9;4,47686964990129
"2019";1;"evenness";"obs";9;2,62464524547182
"2016";2;"evenness";"obs";9;5,33870309171362
"2017";2;"evenness";"obs";9;3,58623420249173
"2018";2;"evenness";"obs";9;4,21867440863717
"2019";2;"evenness";"obs";9;2,11728386410609
"2016";3;"evenness";"obs";9;4,91284911052158
"2017";3;"evenness";"obs";9;3,43899578384599
"2018";3;"evenness";"obs";9;4,47686964990129
"2019";3;"evenness";"obs";9;3,47540137403683
"2016";4;"evenness";"obs";9;6,16472075621508
"2017";4;"evenness";"obs";9;5,26619027652988
"2018";4;"evenness";"obs";9;3,90753027622443
"2019";4;"evenness";"obs";9;2,0493866411089
"2016";5;"evenness";"obs";9;5,33870309171362
"2017";5;"evenness";"obs";9;4,47052479934792
"2018";5;"evenness";"obs";9;4,11347709555905
"2019";5;"evenness";"obs";9;1,4981797505366
"2016";6;"evenness";"obs";9;5,29117709279905
"2017";6;"evenness";"obs";9;4,93072659216159
"2018";6;"evenness";"obs";9;3,84157310591357
"2019";6;"evenness";"obs";9;1,76084559727231
"2016";7;"evenness";"obs";9;1,83066682023747
"2017";7;"evenness";"obs";9;5,57314519881446
"2018";7;"evenness";"obs";9;2,73756715441243
"2019";7;"evenness";"obs";9;NA
"2016";8;"evenness";"obs";9;2,49742376632299
"2017";8;"evenness";"obs";9;5,55922252438803
"2018";8;"evenness";"obs";9;3,84777823110945
"2019";8;"evenness";"obs";9;NA
"2016";9;"evenness";"obs";9;1,5044200919483
"2017";9;"evenness";"obs";9;3,52360590563706
"2018";9;"evenness";"obs";9;NA
"2019";9;"evenness";"obs";9;NA
"2016";1;"richness";"nd";9;16
"2017";1;"richness";"nd";9;10
"2018";1;"richness";"nd";9;14
"2019";1;"richness";"nd";9;8
"2016";2;"richness";"nd";9;16
"2017";2;"richness";"nd";9;11
"2018";2;"richness";"nd";9;14
"2019";2;"richness";"nd";9;13
"2016";3;"richness";"nd";9;11
"2017";3;"richness";"nd";9;10
"2018";3;"richness";"nd";9;14
"2019";3;"richness";"nd";9;9
"2016";4;"richness";"nd";9;18
"2017";4;"richness";"nd";9;14
"2018";4;"richness";"nd";9;11
"2019";4;"richness";"nd";9;7
"2016";5;"richness";"nd";9;16
"2017";5;"richness";"nd";9;11
"2018";5;"richness";"nd";9;12
"2019";5;"richness";"nd";9;5
"2016";6;"richness";"nd";9;15
"2017";6;"richness";"nd";9;14
"2018";6;"richness";"nd";9;10
"2019";6;"richness";"nd";9;5
"2016";7;"richness";"nd";9;6
"2017";7;"richness";"nd";9;15
"2018";7;"richness";"nd";9;6
"2019";7;"richness";"nd";9;NA
"2016";8;"richness";"nd";9;6
"2017";8;"richness";"nd";9;15
"2018";8;"richness";"nd";9;8
"2019";8;"richness";"nd";9;NA
"2016";9;"richness";"nd";9;5
"2017";9;"richness";"nd";9;14
"2018";9;"richness";"nd";9;NA
"2019";9;"richness";"nd";9;NA
"2016";1;"abundance";"nd";9;1203,8790058484
"2017";1;"abundance";"nd";9;687,451679595049
"2018";1;"abundance";"nd";9;1274,58923753253
"2019";1;"abundance";"nd";9;1134,40935993251
"2016";2;"abundance";"nd";9;1203,8790058484
"2017";2;"abundance";"nd";9;901,132523852253
"2018";2;"abundance";"nd";9;1217,39132670448
"2019";2;"abundance";"nd";9;1137,9113454942
"2016";3;"abundance";"nd";9;1072,31773652232
"2017";3;"abundance";"nd";9;891,601767867142
"2018";3;"abundance";"nd";9;1274,58923753253
"2019";3;"abundance";"nd";9;1278,467132044
"2016";4;"abundance";"nd";9;1531,43443218938
"2017";4;"abundance";"nd";9;1479,88300792709
"2018";4;"abundance";"nd";9;1323,78394612413
"2019";4;"abundance";"nd";9;990,673040867709
"2016";5;"abundance";"nd";9;1203,8790058484
"2017";5;"abundance";"nd";9;1224,55441392806
"2018";5;"abundance";"nd";9;1700,28880941855
"2019";5;"abundance";"nd";9;673,473049771772
"2016";6;"abundance";"nd";9;1211,13611078496
"2017";6;"abundance";"nd";9;1108,46858966551
"2018";6;"abundance";"nd";9;1403,65327573184
"2019";6;"abundance";"nd";9;651,110332276263
"2016";7;"abundance";"nd";9;662,643833161344
"2017";7;"abundance";"nd";9;1599,72425557413
"2018";7;"abundance";"nd";9;711,621395053029
"2019";7;"abundance";"nd";9;NA
"2016";8;"abundance";"nd";9;997,66515821687
"2017";8;"abundance";"nd";9;1356,8171596179
"2018";8;"abundance";"nd";9;1125,58933562155
"2019";8;"abundance";"nd";9;NA
"2016";9;"abundance";"nd";9;733,218017457515
"2017";9;"abundance";"nd";9;993,710101254854
"2018";9;"abundance";"nd";9;NA
"2019";9;"abundance";"nd";9;NA
"2016";1;"evenness";"nd";9;7,09462889283737
"2017";1;"evenness";"nd";9;4,5158679724537
"2018";1;"evenness";"nd";9;6,30402033816118
"2019";1;"evenness";"nd";9;3,15522909380269
"2016";2;"evenness";"nd";9;7,09462889283737
"2017";2;"evenness";"nd";9;5,1067664408102
"2018";2;"evenness";"nd";9;6,53025891552782
"2019";2;"evenness";"nd";9;4,82228489629432
"2016";3;"evenness";"nd";9;5,99358435250524
"2017";3;"evenness";"nd";9;4,89953670585231
"2018";3;"evenness";"nd";9;6,30402033816118
"2019";3;"evenness";"nd";9;4,23538651054899
"2016";4;"evenness";"nd";9;8,86555808253959
"2017";4;"evenness";"nd";9;6,75995116999129
"2018";4;"evenness";"nd";9;5,32075982959528
"2019";4;"evenness";"nd";9;2,83450824543901
"2016";5;"evenness";"nd";9;7,09462889283737
"2017";5;"evenness";"nd";9;5,6998309161137
"2018";5;"evenness";"nd";9;6,13915825553197
"2019";5;"evenness";"nd";9;1,89741280941829
"2016";6;"evenness";"nd";9;7,17617799631167
"2017";6;"evenness";"nd";9;6,96558614455453
"2018";6;"evenness";"nd";9;5,0316956514499
"2019";6;"evenness";"nd";9;1,70945593368429
"2016";7;"evenness";"nd";9;3,38120857800858
"2017";7;"evenness";"nd";9;7,5510867201529
"2018";7;"evenness";"nd";9;2,6381479386156
"2019";7;"evenness";"nd";9;NA
"2016";8;"evenness";"nd";9;3,74763729825103
"2017";8;"evenness";"nd";9;6,66345175357117
"2018";8;"evenness";"nd";9;3,95120256572931
"2019";8;"evenness";"nd";9;NA
"2016";9;"evenness";"nd";9;2,74766723391006
"2017";9;"evenness";"nd";9;6,58422825852759
"2018";9;"evenness";"nd";9;NA
"2019";9;"evenness";"nd";9;NA
"2016";1;"richness";"fd";9;16
"2017";1;"richness";"fd";9;10
"2018";1;"richness";"fd";9;14
"2019";1;"richness";"fd";9;8
"2016";2;"richness";"fd";9;16
"2017";2;"richness";"fd";9;11
"2018";2;"richness";"fd";9;14
"2019";2;"richness";"fd";9;13
"2016";3;"richness";"fd";9;11
"2017";3;"richness";"fd";9;10
"2018";3;"richness";"fd";9;14
"2019";3;"richness";"fd";9;9
"2016";4;"richness";"fd";9;18
"2017";4;"richness";"fd";9;14
"2018";4;"richness";"fd";9;11
"2019";4;"richness";"fd";9;7
"2016";5;"richness";"fd";9;16
"2017";5;"richness";"fd";9;11
"2018";5;"richness";"fd";9;12
"2019";5;"richness";"fd";9;5
"2016";6;"richness";"fd";9;15
"2017";6;"richness";"fd";9;14
"2018";6;"richness";"fd";9;10
"2019";6;"richness";"fd";9;5
"2016";7;"richness";"fd";9;6
"2017";7;"richness";"fd";9;15
"2018";7;"richness";"fd";9;6
"2019";7;"richness";"fd";9;NA
"2016";8;"richness";"fd";9;6
"2017";8;"richness";"fd";9;15
"2018";8;"richness";"fd";9;8
"2019";8;"richness";"fd";9;NA
"2016";9;"richness";"fd";9;5
"2017";9;"richness";"fd";9;14
"2018";9;"richness";"fd";9;NA
"2019";9;"richness";"fd";9;NA
"2016";1;"abundance";"fd";9;171,385525679501
"2017";1;"abundance";"fd";9;164,89311075375
"2018";1;"abundance";"fd";9;303,394272627669
"2019";1;"abundance";"fd";9;575,455144409237
"2016";2;"abundance";"fd";9;171,558790210758
"2017";2;"abundance";"fd";9;291,700867349617
"2018";2;"abundance";"fd";9;317,579938989939
"2019";2;"abundance";"fd";9;368,022914619363
"2016";3;"abundance";"fd";9;250,757755102129
"2017";3;"abundance";"fd";9;296,146261086669
"2018";3;"abundance";"fd";9;303,394272627669
"2019";3;"abundance";"fd";9;523,722122017213
"2016";4;"abundance";"fd";9;254,561773061975
"2017";4;"abundance";"fd";9;449,442916029201
"2018";4;"abundance";"fd";9;477,660950743998
"2019";4;"abundance";"fd";9;393,437028932209
"2016";5;"abundance";"fd";9;171,490179513955
"2017";5;"abundance";"fd";9;279,961011215627
"2018";5;"abundance";"fd";9;519,247946944826
"2019";5;"abundance";"fd";9;312,456413884477
"2016";6;"abundance";"fd";9;189,206711827092
"2017";6;"abundance";"fd";9;193,036090014867
"2018";6;"abundance";"fd";9;519,418051223893
"2019";6;"abundance";"fd";9;360,620715021907
"2016";7;"abundance";"fd";9;114,76609015447
"2017";7;"abundance";"fd";9;306,287501474786
"2018";7;"abundance";"fd";9;196,479127661475
"2019";7;"abundance";"fd";9;NA
"2016";8;"abundance";"fd";9;492,388312361847
"2017";8;"abundance";"fd";9;276,331585145321
"2018";8;"abundance";"fd";9;239,345547693089
"2019";8;"abundance";"fd";9;NA
"2016";9;"abundance";"fd";9;264,538906838462
"2017";9;"abundance";"fd";9;208,390957286364
"2018";9;"abundance";"fd";9;NA
"2019";9;"abundance";"fd";9;NA
"2016";1;"evenness";"fd";9;7,2200593957474
"2017";1;"evenness";"fd";9;4,99627633369012
"2018";1;"evenness";"fd";9;5,12127702399731
"2019";1;"evenness";"fd";9;3,38902595020251
"2016";2;"evenness";"fd";9;7,22202095054254
"2017";2;"evenness";"fd";9;4,25994592498148
"2018";2;"evenness";"fd";9;4,99711850166572
"2019";2;"evenness";"fd";9;3,19422796277395
"2016";3;"evenness";"fd";9;5,96739948315729
"2017";3;"evenness";"fd";9;3,91416557850617
"2018";3;"evenness";"fd";9;5,12127702399731
"2019";3;"evenness";"fd";9;4,48950598170259
"2016";4;"evenness";"fd";9;7,38851067267995
"2017";4;"evenness";"fd";9;5,60714083162759
"2018";4;"evenness";"fd";9;4,7580996067878
"2019";4;"evenness";"fd";9;2,72471918682433
"2016";5;"evenness";"fd";9;7,2212438705414
"2017";5;"evenness";"fd";9;4,92856945055933
"2018";5;"evenness";"fd";9;5,09097161418753
"2019";5;"evenness";"fd";9;2,22284749486419
"2016";6;"evenness";"fd";9;6,80949103209456
"2017";6;"evenness";"fd";9;6,56060045502317
"2018";6;"evenness";"fd";9;4,58677499030339
"2019";6;"evenness";"fd";9;2,59723574705905
"2016";7;"evenness";"fd";9;4,21237344537456
"2017";7;"evenness";"fd";9;6,76898180328059
"2018";7;"evenness";"fd";9;3,64835004650143
"2019";7;"evenness";"fd";9;NA
"2016";8;"evenness";"fd";9;2,96089755493935
"2017";8;"evenness";"fd";9;6,85279936809486
"2018";8;"evenness";"fd";9;4,57609264816489
"2019";8;"evenness";"fd";9;NA
"2016";9;"evenness";"fd";9;2,09066059326489
"2017";9;"evenness";"fd";9;5,21359210826066
"2018";9;"evenness";"fd";9;NA
"2019";9;"evenness";"fd";9;NA
"2016";1;"richness";"ia";9;16
"2017";1;"richness";"ia";9;10
"2018";1;"richness";"ia";9;14
"2019";1;"richness";"ia";9;8
"2016";2;"richness";"ia";9;16
"2017";2;"richness";"ia";9;11
"2018";2;"richness";"ia";9;14
"2019";2;"richness";"ia";9;13
"2016";3;"richness";"ia";9;11
"2017";3;"richness";"ia";9;10
"2018";3;"richness";"ia";9;14
"2019";3;"richness";"ia";9;9
"2016";4;"richness";"ia";9;18
"2017";4;"richness";"ia";9;14
"2018";4;"richness";"ia";9;11
"2019";4;"richness";"ia";9;7
"2016";5;"richness";"ia";9;16
"2017";5;"richness";"ia";9;11
"2018";5;"richness";"ia";9;12
"2019";5;"richness";"ia";9;5
"2016";6;"richness";"ia";9;15
"2017";6;"richness";"ia";9;14
"2018";6;"richness";"ia";9;10
"2019";6;"richness";"ia";9;5
"2016";7;"richness";"ia";9;6
"2017";7;"richness";"ia";9;15
"2018";7;"richness";"ia";9;6
