"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2016;1;"dd";9;9;"richness";9
"HD";2016;1;"dd";9;9;"evenness";3,50440421898583
"HD";2016;1;"dd";9;10;"abundance";13192,2246591328
"HD";2016;1;"dd";9;10;"richness";9
"HD";2016;1;"dd";9;10;"evenness";4,67849457149679
"HD";2016;1;"dd";9;11;"abundance";12503,6309381653
"HD";2016;1;"dd";9;11;"richness";11
"HD";2016;1;"dd";9;11;"evenness";6,59081033846694
"HD";2016;1;"dd";9;12;"abundance";18940,5740466934
"HD";2016;1;"dd";9;12;"richness";11
"HD";2016;1;"dd";9;12;"evenness";4,26508346225392
"HD";2016;1;"dd";9;13;"abundance";95923,7527224771
"HD";2016;1;"dd";9;13;"richness";11
"HD";2016;1;"dd";9;13;"evenness";2,43614016203961
"HD";2016;1;"dd";9;14;"abundance";34842,4827884079
"HD";2016;1;"dd";9;14;"richness";11
"HD";2016;1;"dd";9;14;"evenness";5,05207656283441
"HD";2016;1;"dd";9;15;"abundance";13849,0881209972
"HD";2016;1;"dd";9;15;"richness";10
"HD";2016;1;"dd";9;15;"evenness";4,3623988601205
"HD";2016;1;"dd";9;16;"abundance";23384,0506017749
"HD";2016;1;"dd";9;16;"richness";9
"HD";2016;1;"dd";9;16;"evenness";3,91042243251487
"HD";2016;1;"dd";9;17;"abundance";22856,2899431052
"HD";2016;1;"dd";9;17;"richness";9
"HD";2016;1;"dd";9;17;"evenness";6,5531088440563
"HD";2016;1;"dd";9;18;"abundance";7486,50913760433
"HD";2016;1;"dd";9;18;"richness";8
"HD";2016;1;"dd";9;18;"evenness";5,86730077783146
"HD";2016;1;"dd";9;19;"abundance";14170,6944342239
"HD";2016;1;"dd";9;19;"richness";8
"HD";2016;1;"dd";9;19;"evenness";6,46704376871449
"HD";2016;1;"dd";9;20;"abundance";14049,5615609987
"HD";2016;1;"dd";9;20;"richness";8
"HD";2016;1;"dd";9;20;"evenness";6,28520540833491
"HD";2016;1;"dd";10;1;"abundance";5889
"HD";2016;1;"dd";10;1;"richness";15
"HD";2016;1;"dd";10;1;"evenness";8,52549948037436
"HD";2016;1;"dd";10;2;"abundance";826288,450681033
"HD";2016;1;"dd";10;2;"richness";15
"HD";2016;1;"dd";10;2;"evenness";7,02960978527548
"HD";2016;1;"dd";10;3;"abundance";48286,0772099924
"HD";2016;1;"dd";10;3;"richness";11
"HD";2016;1;"dd";10;3;"evenness";5,4466789039824
"HD";2016;1;"dd";10;4;"abundance";52989,1896151167
"HD";2016;1;"dd";10;4;"richness";11
"HD";2016;1;"dd";10;4;"evenness";5,37126808220753
"HD";2016;1;"dd";10;5;"abundance";34998,5130729548
"HD";2016;1;"dd";10;5;"richness";11
"HD";2016;1;"dd";10;5;"evenness";6,70168113825388
"HD";2016;1;"dd";10;6;"abundance";45230,5708267112
"HD";2016;1;"dd";10;6;"richness";9
"HD";2016;1;"dd";10;6;"evenness";4,22916349093411
"HD";2016;1;"dd";10;7;"abundance";19802,8789988622
"HD";2016;1;"dd";10;7;"richness";9
"HD";2016;1;"dd";10;7;"evenness";6,85975469554348
"HD";2016;1;"dd";10;8;"abundance";30339,189554601
"HD";2016;1;"dd";10;8;"richness";9
"HD";2016;1;"dd";10;8;"evenness";5,16233105423738
"HD";2016;1;"dd";10;9;"abundance";19489,2351478777
"HD";2016;1;"dd";10;9;"richness";8
"HD";2016;1;"dd";10;9;"evenness";3,78355739288317
"HD";2016;1;"dd";10;10;"abundance";17448,0155779045
"HD";2016;1;"dd";10;10;"richness";10
"HD";2016;1;"dd";10;10;"evenness";3,84640583416958
"HD";2016;1;"dd";10;11;"abundance";19233,6211657769
"HD";2016;1;"dd";10;11;"richness";10
"HD";2016;1;"dd";10;11;"evenness";5,17889982326775
"HD";2016;1;"dd";10;12;"abundance";12594,0340608996
"HD";2016;1;"dd";10;12;"richness";10
"HD";2016;1;"dd";10;12;"evenness";4,79671274910306
"HD";2016;1;"dd";10;13;"abundance";61627,5179952336
"HD";2016;1;"dd";10;13;"richness";10
"HD";2016;1;"dd";10;13;"evenness";3,38032145401842
"HD";2016;1;"dd";10;14;"abundance";23600,7312804046
"HD";2016;1;"dd";10;14;"richness";8
"HD";2016;1;"dd";10;14;"evenness";4,30541412056742
"HD";2016;1;"dd";10;15;"abundance";38562,7145789414
"HD";2016;1;"dd";10;15;"richness";9
"HD";2016;1;"dd";10;15;"evenness";2,27639296649116
"HD";2016;1;"dd";10;16;"abundance";6800,64922195928
"HD";2016;1;"dd";10;16;"richness";9
"HD";2016;1;"dd";10;16;"evenness";4,61908192307512
"HD";2016;1;"dd";10;17;"abundance";24763,4004569678
"HD";2016;1;"dd";10;17;"richness";9
"HD";2016;1;"dd";10;17;"evenness";6,87881731387308
"HD";2016;1;"dd";10;18;"abundance";8569,46111534475
"HD";2016;1;"dd";10;18;"richness";9
"HD";2016;1;"dd";10;18;"evenness";4,53576106353999
"HD";2016;1;"dd";10;19;"abundance";19836,5591884944
"HD";2016;1;"dd";10;19;"richness";9
"HD";2016;1;"dd";10;19;"evenness";6,25474557473782
"HD";2016;1;"dd";10;20;"abundance";16818,1758970882
"HD";2016;1;"dd";10;20;"richness";8
"HD";2016;1;"dd";10;20;"evenness";5,31457669101177
"HD";2016;1;"ia";1;1;"abundance";5889
"HD";2016;1;"ia";1;1;"richness";15
"HD";2016;1;"ia";1;1;"evenness";8,52549948037436
"HD";2016;1;"ia";1;2;"abundance";834796,747143883
"HD";2016;1;"ia";1;2;"richness";15
"HD";2016;1;"ia";1;2;"evenness";6,99703654917241
"HD";2016;1;"ia";1;3;"abundance";5391710,14406107
"HD";2016;1;"ia";1;3;"richness";12
"HD";2016;1;"ia";1;3;"evenness";1,59294774221811
"HD";2016;1;"ia";1;4;"abundance";710904831,806129
"HD";2016;1;"ia";1;4;"richness";13
"HD";2016;1;"ia";1;4;"evenness";1,29397623515509
"HD";2016;1;"ia";1;5;"abundance";197092008420,698
"HD";2016;1;"ia";1;5;"richness";8
"HD";2016;1;"ia";1;5;"evenness";1,0903420093652
"HD";2016;1;"ia";1;6;"abundance";58071125319419,5
"HD";2016;1;"ia";1;6;"richness";7
"HD";2016;1;"ia";1;6;"evenness";1,06248379892925
"HD";2016;1;"ia";1;7;"abundance";16337306631115194
"HD";2016;1;"ia";1;7;"richness";7
"HD";2016;1;"ia";1;7;"evenness";1,0433936334563
"HD";2016;1;"ia";1;8;"abundance";4694890165641055232
"HD";2016;1;"ia";1;8;"richness";6
"HD";2016;1;"ia";1;8;"evenness";1,03063315356784
"HD";2016;1;"ia";1;9;"abundance";1,38656974831151e+21
"HD";2016;1;"ia";1;9;"richness";6
"HD";2016;1;"ia";1;9;"evenness";1,02106906022089
"HD";2016;1;"ia";1;10;"abundance";4,1100029505663e+23
"HD";2016;1;"ia";1;10;"richness";6
"HD";2016;1;"ia";1;10;"evenness";1,01440265762017
"HD";2016;1;"ia";1;11;"abundance";1,20804005248674e+26
"HD";2016;1;"ia";1;11;"richness";7
"HD";2016;1;"ia";1;11;"evenness";1,00983195578952
"HD";2016;1;"ia";1;12;"abundance";3,46666678008784e+28
"HD";2016;1;"ia";1;12;"richness";7
"HD";2016;1;"ia";1;12;"evenness";1,00642223390768
"HD";2016;1;"ia";1;13;"abundance";1,02856177578902e+31
"HD";2016;1;"ia";1;13;"richness";8
"HD";2016;1;"ia";1;13;"evenness";1,00435067117927
"HD";2016;1;"ia";1;14;"abundance";3,04433008289543e+33
"HD";2016;1;"ia";1;14;"richness";8
"HD";2016;1;"ia";1;14;"evenness";1,00294664446697
"HD";2016;1;"ia";1;15;"abundance";9,03418436283355e+35
"HD";2016;1;"ia";1;15;"richness";8
"HD";2016;1;"ia";1;15;"evenness";1,00193763853094
"HD";2016;1;"ia";1;16;"abundance";2,67632121994183e+38
"HD";2016;1;"ia";1;16;"richness";8
"HD";2016;1;"ia";1;16;"evenness";1,00073535797149
"HD";2016;1;"ia";1;17;"abundance";7,88857204271145e+40
"HD";2016;1;"ia";1;17;"richness";6
"HD";2016;1;"ia";1;17;"evenness";1,00016725513522
"HD";2016;1;"ia";1;18;"abundance";2,32263557738228e+43
"HD";2016;1;"ia";1;18;"richness";7
"HD";2016;1;"ia";1;18;"evenness";1,0001123129816
"HD";2016;1;"ia";1;19;"abundance";6,89352143288354e+45
"HD";2016;1;"ia";1;19;"richness";7
"HD";2016;1;"ia";1;19;"evenness";1,00007477595781
"HD";2016;1;"ia";1;20;"abundance";2,04581887361119e+48
"HD";2016;1;"ia";1;20;"richness";7
"HD";2016;1;"ia";1;20;"evenness";1,00004973170578
"HD";2016;1;"ia";2;1;"abundance";5889
"HD";2016;1;"ia";2;1;"richness";15
"HD";2016;1;"ia";2;1;"evenness";8,52549948037436
"HD";2016;1;"ia";2;2;"abundance";835112,922616418
"HD";2016;1;"ia";2;2;"richness";15
"HD";2016;1;"ia";2;2;"evenness";6,99592961341653
"HD";2016;1;"ia";2;3;"abundance";5645341,56370739
"HD";2016;1;"ia";2;3;"richness";12
"HD";2016;1;"ia";2;3;"evenness";1,55777272579941
"HD";2016;1;"ia";2;4;"abundance";723543793,019906
"HD";2016;1;"ia";2;4;"richness";13
"HD";2016;1;"ia";2;4;"evenness";1,26043228488261
"HD";2016;1;"ia";2;5;"abundance";201906089946,319
"HD";2016;1;"ia";2;5;"richness";7
"HD";2016;1;"ia";2;5;"evenness";1,09110792013366
"HD";2016;1;"ia";2;6;"abundance";59556461483480,7
"HD";2016;1;"ia";2;6;"richness";6
"HD";2016;1;"ia";2;6;"evenness";1,06325606967915
"HD";2016;1;"ia";2;7;"abundance";17605828724968706
"HD";2016;1;"ia";2;7;"richness";4
"HD";2016;1;"ia";2;7;"evenness";1,04371488892896
"HD";2016;1;"ia";2;8;"abundance";5,211935921251e+18
"HD";2016;1;"ia";2;8;"richness";4
"HD";2016;1;"ia";2;8;"evenness";1,03008792347828
"HD";2016;1;"ia";2;9;"abundance";1,54432768450173e+21
"HD";2016;1;"ia";2;9;"richness";3
"HD";2016;1;"ia";2;9;"evenness";1,02063335793381
"HD";2016;1;"ia";2;10;"abundance";4,57864160762062e+23
"HD";2016;1;"ia";2;10;"richness";4
"HD";2016;1;"ia";2;10;"evenness";1,01410265629279
"HD";2016;1;"ia";2;11;"abundance";1,35799891810819e+26
"HD";2016;1;"ia";2;11;"richness";5
"HD";2016;1;"ia";2;11;"evenness";1,00960951291858
"HD";2016;1;"ia";2;12;"abundance";4,02873659056644e+28
"HD";2016;1;"ia";2;12;"richness";5
"HD";2016;1;"ia";2;12;"evenness";1,00652941119926
"HD";2016;1;"ia";2;13;"abundance";1,19538282844638e+31
"HD";2016;1;"ia";2;13;"richness";6
"HD";2016;1;"ia";2;13;"evenness";1,00442499047363
"HD";2016;1;"ia";2;14;"abundance";3,54723017259777e+33
"HD";2016;1;"ia";2;14;"richness";4
"HD";2016;1;"ia";2;14;"evenness";1,00299159199275
"HD";2016;1;"ia";2;15;"abundance";1,05268923945324e+36
"HD";2016;1;"ia";2;15;"richness";5
"HD";2016;1;"ia";2;15;"evenness";1,00201801055901
"HD";2016;1;"ia";2;16;"abundance";3,1241315220036e+38
"HD";2016;1;"ia";2;16;"richness";5
"HD";2016;1;"ia";2;16;"evenness";1,00135846549822
"HD";2016;1;"ia";2;17;"abundance";9,27193153652462e+40
"HD";2016;1;"ia";2;17;"richness";4
"HD";2016;1;"ia";2;17;"evenness";1,00091273550097
"HD";2016;1;"ia";2;18;"abundance";2,75181164376944e+43
"HD";2016;1;"ia";2;18;"richness";3
"HD";2016;1;"ia";2;18;"evenness";1,00061217240426
"HD";2016;1;"ia";2;19;"abundance";8,16717889952161e+45
"HD";2016;1;"ia";2;19;"richness";3
"HD";2016;1;"ia";2;19;"evenness";1,00040991231447
"HD";2016;1;"ia";2;20;"abundance";2,42397742723959e+48
"HD";2016;1;"ia";2;20;"richness";3
"HD";2016;1;"ia";2;20;"evenness";1,00027406117288
"HD";2016;1;"ia";3;1;"abundance";5889
"HD";2016;1;"ia";3;1;"richness";15
"HD";2016;1;"ia";3;1;"evenness";8,52549948037436
"HD";2016;1;"ia";3;2;"abundance";835430,229771926
"HD";2016;1;"ia";3;2;"richness";15
"HD";2016;1;"ia";3;2;"evenness";6,9948216474194
"HD";2016;1;"ia";3;3;"abundance";5926593,78883163
"HD";2016;1;"ia";3;3;"richness";12
"HD";2016;1;"ia";3;3;"evenness";1,52819098803575
"HD";2016;1;"ia";3;4;"abundance";740140580,869883
"HD";2016;1;"ia";3;4;"richness";13
"HD";2016;1;"ia";3;4;"evenness";1,24568478000069
"HD";2016;1;"ia";3;5;"abundance";206683356707,636
"HD";2016;1;"ia";3;5;"richness";8
"HD";2016;1;"ia";3;5;"evenness";1,0846045430836
"HD";2016;1;"ia";3;6;"abundance";61095784140735,8
"HD";2016;1;"ia";3;6;"richness";7
"HD";2016;1;"ia";3;6;"evenness";1,06961337614828
"HD";2016;1;"ia";3;7;"abundance";18201850766878860
"HD";2016;1;"ia";3;7;"richness";4
"HD";2016;1;"ia";3;7;"evenness";1,09296216352496
"HD";2016;1;"ia";3;8;"abundance";5599126256446518272
"HD";2016;1;"ia";3;8;"richness";4
"HD";2016;1;"ia";3;8;"evenness";1,23559374388704
"HD";2016;1;"ia";3;9;"abundance";1,99046039988335e+21
"HD";2016;1;"ia";3;9;"richness";4
"HD";2016;1;"ia";3;9;"evenness";1,68404091592954
"HD";2016;1;"ia";3;10;"abundance";1,11463399244087e+24
"HD";2016;1;"ia";3;10;"richness";4
"HD";2016;1;"ia";3;10;"evenness";1,98560074166658
"HD";2016;1;"ia";3;11;"abundance";1,16137390905302e+27
"HD";2016;1;"ia";3;11;"richness";5
"HD";2016;1;"ia";3;11;"evenness";1,44447886688999
"HD";2016;1;"ia";3;12;"abundance";1,66061603584931e+30
"HD";2016;1;"ia";3;12;"richness";5
"HD";2016;1;"ia";3;12;"evenness";1,1236750624568
"HD";2016;1;"ia";3;13;"abundance";2,57764461275342e+33
"HD";2016;1;"ia";3;13;"richness";8
"HD";2016;1;"ia";3;13;"evenness";1,03065944031369
"HD";2016;1;"ia";3;14;"abundance";4,06785931452445e+36
"HD";2016;1;"ia";3;14;"richness";8
"HD";2016;1;"ia";3;14;"evenness";1,00719938688654
"HD";2016;1;"ia";3;15;"abundance";6,43983661146361e+39
"HD";2016;1;"ia";3;15;"richness";8
"HD";2016;1;"ia";3;15;"evenness";1,0016266611116
"HD";2016;1;"ia";3;16;"abundance";1,02009435126422e+43
"HD";2016;1;"ia";3;16;"richness";7
"HD";2016;1;"ia";3;16;"evenness";1,00035716590963
"HD";2016;1;"ia";3;17;"abundance";1,61604675663974e+46
"HD";2016;1;"ia";3;17;"richness";5
"HD";2016;1;"ia";3;17;"evenness";1,00007675492674
"HD";2016;1;"ia";3;18;"abundance";2,56021542501122e+49
"HD";2016;1;"ia";3;18;"richness";6
"HD";2016;1;"ia";3;18;"evenness";1,00001622465193
"HD";2016;1;"ia";3;19;"abundance";4,05602651461057e+52
"HD";2016;1;"ia";3;19;"richness";6
"HD";2016;1;"ia";3;19;"evenness";1,00000338533215
"HD";2016;1;"ia";3;20;"abundance";6,42577296537241e+55
"HD";2016;1;"ia";3;20;"richness";6
"HD";2016;1;"ia";3;20;"evenness";1,00000069899997
"HD";2016;1;"ia";4;1;"abundance";5889
"HD";2016;1;"ia";4;1;"richness";15
"HD";2016;1;"ia";4;1;"evenness";8,52549948037436
"HD";2016;1;"ia";4;2;"abundance";835748,670635976
"HD";2016;1;"ia";4;2;"richness";15
"HD";2016;1;"ia";4;2;"evenness";6,99371264034084
"HD";2016;1;"ia";4;3;"abundance";6237702,61649717
"HD";2016;1;"ia";4;3;"richness";12
"HD";2016;1;"ia";4;3;"evenness";1,50342239198367
"HD";2016;1;"ia";4;4;"abundance";761853787,588084
"HD";2016;1;"ia";4;4;"richness";13
"HD";2016;1;"ia";4;4;"evenness";1,25905374010267
"HD";2016;1;"ia";4;5;"abundance";214683742208,765
"HD";2016;1;"ia";4;5;"richness";8
"HD";2016;1;"ia";4;5;"evenness";1,14745376055563
"HD";2016;1;"ia";4;6;"abundance";67270582777031,7
"HD";2016;1;"ia";4;6;"richness";8
"HD";2016;1;"ia";4;6;"evenness";1,34455302578109
"HD";2016;1;"ia";4;7;"abundance";25972385455682732
"HD";2016;1;"ia";4;7;"richness";5
"HD";2016;1;"ia";4;7;"evenness";1,86283768072278
"HD";2016;1;"ia";4;8;"abundance";17296688154347292672
"HD";2016;1;"ia";4;8;"richness";5
"HD";2016;1;"ia";4;8;"evenness";1,88073095261564
"HD";2016;1;"ia";4;9;"abundance";2,03374279403912e+22
"HD";2016;1;"ia";4;9;"richness";4
"HD";2016;1;"ia";4;9;"evenness";1,32298959225914
"HD";2016;1;"ia";4;10;"abundance";3,01254161324081e+25
"HD";2016;1;"ia";4;10;"richness";4
"HD";2016;1;"ia";4;10;"evenness";1,08572065939052
"HD";2016;1;"ia";4;11;"abundance";4,71052340722314e+28
"HD";2016;1;"ia";4;11;"richness";5
"HD";2016;1;"ia";4;11;"evenness";1,02087747301147
"HD";2016;1;"ia";4;12;"abundance";7,44423960043077e+31
"HD";2016;1;"ia";4;12;"richness";5
"HD";2016;1;"ia";4;12;"evenness";1,00484441631087
"HD";2016;1;"ia";4;13;"abundance";1,17880961376555e+35
"HD";2016;1;"ia";4;13;"richness";5
"HD";2016;1;"ia";4;13;"evenness";1,00108502840072
"HD";2016;1;"ia";4;14;"abundance";1,86737100889349e+38
"HD";2016;1;"ia";4;14;"richness";6
"HD";2016;1;"ia";4;14;"evenness";1,00023669419292
"HD";2016;1;"ia";4;15;"abundance";2,95834084928008e+41
"HD";2016;1;"ia";4;15;"richness";6
"HD";2016;1;"ia";4;15;"evenness";1,00005061519893
"HD";2016;1;"ia";4;16;"abundance";4,68674744433144e+44
"HD";2016;1;"ia";4;16;"richness";6
"HD";2016;1;"ia";4;16;"evenness";1,0000106581774
"HD";2016;1;"ia";4;17;"abundance";7,42499162005974e+47
"HD";2016;1;"ia";4;17;"richness";5
"HD";2016;1;"ia";4;17;"evenness";1,00000221706674
"HD";2016;1;"ia";4;18;"abundance";1,17630674138517e+51
"HD";2016;1;"ia";4;18;"richness";6
"HD";2016;1;"ia";4;18;"evenness";1,00000045663562
"HD";2016;1;"ia";4;19;"abundance";1,86356798891202e+54
"HD";2016;1;"ia";4;19;"richness";6
"HD";2016;1;"ia";4;19;"evenness";1,00000009328243
"HD";2016;1;"ia";4;20;"abundance";2,95236402518861e+57
"HD";2016;1;"ia";4;20;"richness";6
"HD";2016;1;"ia";4;20;"evenness";1,00000001892499
"HD";2016;1;"ia";5;1;"abundance";5889
"HD";2016;1;"ia";5;1;"richness";15
"HD";2016;1;"ia";5;1;"evenness";8,52549948037436
"HD";2016;1;"ia";5;2;"abundance";836068,247243998
"HD";2016;1;"ia";5;2;"richness";15
"HD";2016;1;"ia";5;2;"evenness";6,99260258130147
"HD";2016;1;"ia";5;3;"abundance";6581609,64008747
"HD";2016;1;"ia";5;3;"richness";12
"HD";2016;1;"ia";5;3;"evenness";1,48281650339545
"HD";2016;1;"ia";5;4;"abundance";792580702,25616
"HD";2016;1;"ia";5;4;"richness";13
"HD";2016;1;"ia";5;4;"evenness";1,31055894169042
"HD";2016;1;"ia";5;5;"abundance";235209003804,433
"HD";2016;1;"ia";5;5;"richness";7
"HD";2016;1;"ia";5;5;"evenness";1,37362994910882
"HD";2016;1;"ia";5;6;"abundance";92577192509298,2
"HD";2016;1;"ia";5;6;"richness";7
"HD";2016;1;"ia";5;6;"evenness";1,89829758349483
"HD";2016;1;"ia";5;7;"abundance";63844947535410400
"HD";2016;1;"ia";5;7;"richness";4
"HD";2016;1;"ia";5;7;"evenness";1,85328448293945
"HD";2016;1;"ia";5;8;"abundance";76622509692213297152
"HD";2016;1;"ia";5;8;"richness";4
"HD";2016;1;"ia";5;8;"evenness";1,30250492696847
"HD";2016;1;"ia";5;9;"abundance";1,14121653087503e+23
"HD";2016;1;"ia";5;9;"richness";4
"HD";2016;1;"ia";5;9;"evenness";1,07966769879082
"HD";2016;1;"ia";5;10;"abundance";1,786426222309e+26
"HD";2016;1;"ia";5;10;"richness";4
"HD";2016;1;"ia";5;10;"evenness";1,0193385681616
"HD";2016;1;"ia";5;11;"abundance";2,82375987698268e+29
"HD";2016;1;"ia";5;11;"richness";6
"HD";2016;1;"ia";5;11;"evenness";1,00447698463725
"HD";2016;1;"ia";5;12;"abundance";4,47165496392587e+32
"HD";2016;1;"ia";5;12;"richness";6
"HD";2016;1;"ia";5;12;"evenness";1,00100103747383
"HD";2016;1;"ia";5;13;"abundance";7,08367215026298e+35
"HD";2016;1;"ia";5;13;"richness";6
"HD";2016;1;"ia";5;13;"evenness";1,00021809785431
"HD";2016;1;"ia";5;14;"abundance";1,12221651388703e+39
"HD";2016;1;"ia";5;14;"richness";7
"HD";2016;1;"ia";5;14;"evenness";1,00004659410222
"HD";2016;1;"ia";5;15;"abundance";1,77787044065975e+42
"HD";2016;1;"ia";5;15;"richness";6
"HD";2016;1;"ia";5;15;"evenness";1,00000980416492
"HD";2016;1;"ia";5;16;"abundance";2,81659592817447e+45
"HD";2016;1;"ia";5;16;"richness";6
"HD";2016;1;"ia";5;16;"evenness";1,00000203821
"HD";2016;1;"ia";5;17;"abundance";4,46220141101685e+48
"HD";2016;1;"ia";5;17;"richness";6
"HD";2016;1;"ia";5;17;"evenness";1,0000004195944
"HD";2016;1;"ia";5;18;"abundance";7,06925789961067e+51
"HD";2016;1;"ia";5;18;"richness";6
"HD";2016;1;"ia";5;18;"evenness";1,00000008568106
"HD";2016;1;"ia";5;19;"abundance";1,11994962558237e+55
"HD";2016;1;"ia";5;19;"richness";4
"HD";2016;1;"ia";5;19;"evenness";1,00000001737692
"HD";2016;1;"ia";5;20;"abundance";1,77428406935102e+58
"HD";2016;1;"ia";5;20;"richness";4
"HD";2016;1;"ia";5;20;"evenness";1,00000000350372
"HD";2016;1;"ia";6;1;"abundance";5889
"HD";2016;1;"ia";6;1;"richness";15
"HD";2016;1;"ia";6;1;"evenness";8,52549948037436
"HD";2016;1;"ia";6;2;"abundance";836388,961641303
"HD";2016;1;"ia";6;2;"richness";15
"HD";2016;1;"ia";6;2;"evenness";6,99149145938272
"HD";2016;1;"ia";6;3;"abundance";6962070,50257018
"HD";2016;1;"ia";6;3;"richness";12
"HD";2016;1;"ia";6;3;"evenness";1,46582602040713
"HD";2016;1;"ia";6;4;"abundance";834961791,472756
"HD";2016;1;"ia";6;4;"richness";13
"HD";2016;1;"ia";6;4;"evenness";1,39270934709294
"HD";2016;1;"ia";6;5;"abundance";276896438339,568
"HD";2016;1;"ia";6;5;"richness";7
"HD";2016;1;"ia";6;5;"evenness";1,69127736479782
"HD";2016;1;"ia";6;6;"abundance";150890063157783
"HD";2016;1;"ia";6;6;"richness";6
"HD";2016;1;"ia";6;6;"evenness";2,01082721225039
"HD";2016;1;"ia";6;7;"abundance";153872936596173280
"HD";2016;1;"ia";6;7;"richness";5
"HD";2016;1;"ia";6;7;"evenness";1,46803149202183
"HD";2016;1;"ia";6;8;"abundance";2,18539440021439e+20
"HD";2016;1;"ia";6;8;"richness";5
"HD";2016;1;"ia";6;8;"evenness";1,13092102413502
"HD";2016;1;"ia";6;9;"abundance";3,38741062283978e+23
"HD";2016;1;"ia";6;9;"richness";5
"HD";2016;1;"ia";6;9;"evenness";1,0325034055254
"HD";2016;1;"ia";6;10;"abundance";5,34433069489893e+26
"HD";2016;1;"ia";6;10;"richness";4
"HD";2016;1;"ia";6;10;"evenness";1,00764112574826
"HD";2016;1;"ia";6;11;"abundance";8,46019270423507e+29
"HD";2016;1;"ia";6;11;"richness";6
"HD";2016;1;"ia";6;11;"evenness";1,00172812948086
"HD";2016;1;"ia";6;12;"abundance";1,340113673902e+33
"HD";2016;1;"ia";6;12;"richness";7
"HD";2016;1;"ia";6;12;"evenness";1,00037973861675
"HD";2016;1;"ia";6;13;"abundance";2,12302177773778e+36
"HD";2016;1;"ia";6;13;"richness";6
"HD";2016;1;"ia";6;13;"evenness";1,00008165629635
"HD";2016;1;"ia";6;14;"abundance";3,36338740241671e+39
"HD";2016;1;"ia";6;14;"richness";6
"HD";2016;1;"ia";6;14;"evenness";1,00001726938367
"HD";2016;1;"ia";6;15;"abundance";5,32845302945444e+42
"HD";2016;1;"ia";6;15;"richness";5
"HD";2016;1;"ia";6;15;"evenness";1,00000360481252
"HD";2016;1;"ia";6;16;"abundance";8,44161863912259e+45
"HD";2016;1;"ia";6;16;"richness";5
"HD";2016;1;"ia";6;16;"evenness";1,00000074457651
"HD";2016;1;"ia";6;17;"abundance";1,33736630960737e+49
"HD";2016;1;"ia";6;17;"richness";5
"HD";2016;1;"ia";6;17;"evenness";1,00000015246454
"HD";2016;1;"ia";6;18;"abundance";2,11872719129955e+52
"HD";2016;1;"ia";6;18;"richness";4
"HD";2016;1;"ia";6;18;"evenness";1,00000003099385
"HD";2016;1;"ia";6;19;"abundance";3,35660088180467e+55
"HD";2016;1;"ia";6;19;"richness";4
"HD";2016;1;"ia";6;19;"evenness";1,00000000626188
"HD";2016;1;"ia";6;20;"abundance";5,3177065630722e+58
"HD";2016;1;"ia";6;20;"richness";4
"HD";2016;1;"ia";6;20;"evenness";1,00000000125844
"HD";2016;1;"ia";7;1;"abundance";5889
"HD";2016;1;"ia";7;1;"richness";15
"HD";2016;1;"ia";7;1;"evenness";8,52549948037436
"HD";2016;1;"ia";7;2;"abundance";836710,81588311
"HD";2016;1;"ia";7;2;"richness";15
"HD";2016;1;"ia";7;2;"evenness";6,99037926362701
"HD";2016;1;"ia";7;3;"abundance";7383813,77910733
"HD";2016;1;"ia";7;3;"richness";12
"HD";2016;1;"ia";7;3;"evenness";1,45198353092034
"HD";2016;1;"ia";7;4;"abundance";888769805,977876
"HD";2016;1;"ia";7;4;"richness";13
"HD";2016;1;"ia";7;4;"evenness";1,48641552877327
"HD";2016;1;"ia";7;5;"abundance";335357055292,499
"HD";2016;1;"ia";7;5;"richness";5
"HD";2016;1;"ia";7;5;"evenness";1,91094453207514
"HD";2016;1;"ia";7;6;"abundance";235212057018229
"HD";2016;1;"ia";7;6;"richness";6
"HD";2016;1;"ia";7;6;"evenness";1,83841240258117
"HD";2016;1;"ia";7;7;"abundance";284960676766154752
"HD";2016;1;"ia";7;7;"richness";5
"HD";2016;1;"ia";7;7;"evenness";1,29297896616986
"HD";2016;1;"ia";7;8;"abundance";4,25466512135223e+20
"HD";2016;1;"ia";7;8;"richness";4
"HD";2016;1;"ia";7;8;"evenness";1,07691351067878
"HD";2016;1;"ia";7;9;"abundance";6,66342269009024e+23
"HD";2016;1;"ia";7;9;"richness";5
"HD";2016;1;"ia";7;9;"evenness";1,01864344031499
"HD";2016;1;"ia";7;10;"abundance";1,05336975046464e+27
"HD";2016;1;"ia";7;10;"richness";5
"HD";2016;1;"ia";7;10;"evenness";1,00431169166772
"HD";2016;1;"ia";7;11;"abundance";1,66812666696651e+30
"HD";2016;1;"ia";7;11;"richness";7
"HD";2016;1;"ia";7;11;"evenness";1,00096335227024
"HD";2016;1;"ia";7;12;"abundance";2,64253426518403e+33
