Paper Key #,First Author,Year,Data.Extractor,Response variable,Greenhouse or field experiment,Ecosystem,Longterm (>1 season),Manipulated or natural densities?,Focal.Species,Focal.Lifestage,Focal.Form,Focal.Origin,Comp.Species,Comp.Lifestage,Comp.Form,Comp.Origin,treatment,nonsig.zero,competition coefficient,Negative coefs mean competition,standard error of coefficient,Description of Uncertainty Metric,P Value,DF,CI lower,CI upper,Comments
SK38VWDT,Francis,1996,DMS,Tiller count,Greenhouse,Sagebrush steppe,No,Manipulated,Agropyron cristatum,Seedling,Grass,Native,Agropyron cristatum,Seedling,Grass,Native,Control,0,1.52,No,,,,,,,Table 2
SK38VWDT,Francis,1996,DMS,Tiller count,Greenhouse,Sagebrush steppe,No,Manipulated,Bromus tectorum,Seedling,Grass,Invasive,Agropyron cristatum,Seedling,Grass,Native,Control,0,0.59,No,,,,,,,Table 2
SK38VWDT,Francis,1996,DMS,Tiller count,Greenhouse,Sagebrush steppe,No,Manipulated,Bromus tectorum,Seedling,Grass,Invasive,Bromus tectorum,Seedling,Grass,Invasive,Control,0,1.56,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2007-2008 Growing Season,0,0.0264,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2007-2008 Growing Season,0,0.03,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2007-2008 Growing Season,0,0.0375,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2007-2008 Growing Season,0,0.01,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2008-2009 Growing Season,0,0.00462,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2008-2009 Growing Season,0,0.007,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2008-2009 Growing Season,0,0.00009,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2008-2009 Growing Season,0,0.015,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2009-2010 Growing Season,0,0.00208,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solidago altissima,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2009-2010 Growing Season,0,0.008,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solidago altissima,,Perennial herb,Native,2009-2010 Growing Season,0,0.0007808,No,,,,,,,Table 2
A2EX58VU,Kim,2013,DMS,Aboveground biomass,Greenhouse,Agricultural fields,No,Manipulated,Solanum carolinense,,Perennial herb,Native,Solanum carolinense,,Perennial herb,Native,2009-2010 Growing Season,0,0.00064,No,,,,,,,Table 2
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Bromus hordeaceus,Mature,Annual grass,Invasive,Bromus hordeaceus,Mature,Annual grass,Invasive,Control,0,0.0000114,No,0.0000011,Asymptotic SE,,,,,Table 4
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Calycadenia multiglandulosa,Mature,Annual forb,Native,Calycadenia multiglandulosa,Mature,Annual forb,Native,Control,0,0.0000738,No,0.0000051,Asymptotic SE,,,,,Table 4
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Microseris douglasii,Mature,Annual forb,Native,Microseris douglasii,Mature,Annual forb,Native,Control,0,0.0000243,No,0.0000016,Asymptotic SE,,,,,Table 4
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Plantago erecta,Mature,Annual forb,Native,Plantago erecta,Mature,Annual forb,Native,Control,0,0.0000098,No,0.0000012,Asymptotic SE,,,,,Table 4
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Bromus hordeaceus,Mature,Annual grass,Invasive,Calycadenia multiglandulosa,Mature,Annual forb,Native,Control,0,0.0000122,No,0.0000019,Asymptotic SE,,33,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Bromus hordeaceus,Mature,Annual grass,Invasive,Microseris douglasii,Mature,Annual forb,Native,Control,0,0.0000026,No,0.0000006,Asymptotic SE,,34,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Bromus hordeaceus,Mature,Annual grass,Invasive,Plantago erecta,Mature,Annual forb,Native,Control,0,0.0000079,No,0.0000015,Asymptotic SE,,32,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Calycadenia multiglandulosa,Mature,Annual forb,Native,Bromus hordeaceus,Mature,Annual grass,Invasive,Control,0,0.0000017,No,0.0000003,Asymptotic SE,,34,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Calycadenia multiglandulosa,Mature,Annual forb,Native,Microseris douglasii,Mature,Annual forb,Native,Control,0,0.0000046,No,0.0000012,Asymptotic SE,,30,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Calycadenia multiglandulosa,Mature,Annual forb,Native,Plantago erecta,Mature,Annual forb,Native,Control,0,0.0000019,No,0.0000004,Asymptotic SE,,32,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Microseris douglasii,Mature,Annual forb,Native,Bromus hordeaceus,Mature,Annual grass,Invasive,Control,0,0.0000026,No,0.0000003,Asymptotic SE,,34,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Microseris douglasii,Mature,Annual forb,Native,Calycadenia multiglandulosa,Mature,Annual forb,Native,Control,0,0.0000186,No,0.0000015,Asymptotic SE,,34,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Microseris douglasii,Mature,Annual forb,Native,Plantago erecta,Mature,Annual forb,Native,Control,0,0.0000079,No,0.0000006,Asymptotic SE,,34,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Plantago erecta,Mature,Annual forb,Native,Bromus hordeaceus,Mature,Annual grass,Invasive,Control,0,0.0000012,No,0.0000002,Asymptotic SE,,31,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Plantago erecta,Mature,Annual forb,Native,Calycadenia multiglandulosa,Mature,Annual forb,Native,Control,0,0.0000043,No,0.0000007,Asymptotic SE,,33,,,Table 5
UJEEW8TA,Moloney,1998,DMS,Seed production,Greenhouse,Serpentine grassland,No,Manipulated,Plantago erecta,Mature,Annual forb,Native,Microseris douglasii,Mature,Annual forb,Native,Control,0,0.0000036,No,0.0000006,Asymptotic SE,,34,,,Table 5
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Acacia mangium,Seedling,Tree,Invasive,Acacia mangium,Seedling,Tree,Invasive,High Light,0,-0.137,Yes,,<0.002,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Acacia mangium,Seedling,Tree,Invasive,Melastoma beccarianum,Seedling,Tree,Native,High Light,0,-0.046,Yes,,ns,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Melastoma beccarianum,Seedling,Tree,Native,Melastoma beccarianum,Seedling,Tree,Native,High Light,0,-0.225,Yes,,<0.001,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Melastoma beccarianum,Seedling,Tree,Native,Acacia mangium,Seedling,Tree,Invasive,High Light,0,-0.122,Yes,,<0.05,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Acacia mangium,Seedling,Tree,Invasive,Acacia mangium,Seedling,Tree,Invasive,Low light,0,-0.083,Yes,,ns,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Acacia mangium,Seedling,Tree,Invasive,Melastoma beccarianum,Seedling,Tree,Native,Low light,0,-0.122,Yes,,<0.05,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Melastoma beccarianum,Seedling,Tree,Native,Melastoma beccarianum,Seedling,Tree,Native,Low light,0,-0.194,Yes,,<0.001,,,,,Table 2
E7C397EB,Osukoya,2005,DMS,Total biomass,Greenhouse,Tropical forest,No,Manipulated,Melastoma beccarianum,Seedling,Tree,Native,Acacia mangium,Seedling,Tree,Invasive,Low light,0,-0.089,Yes,,<0.002,,,,,Table 2
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Bromus madritensis,all sizes,Annual,Invasive,Bromus madritensis,all sizes,Annual,Invasive,Control,0,0.1221,No,0.0101,s.e.,,,,,NA
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Bromus madritensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.0117,No,0.0036,s.e.,,,,,Early phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Bromus madritensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.1035,No,0.0099,s.e.,,,,,Middle phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Bromus madritensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.3404,No,0.0215,s.e.,,,,,Late phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Centaurea melitensis,all sizes,Annual,Invasive,Centaurea melitensis,all sizes,Annual,Invasive,Control,0,0.7748,No,0.0495,s.e.,,,,,NA
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Centaurea melitensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.1262,No,0.0006,s.e.,,,,,Early phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Centaurea melitensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.1131,No,0.0744,s.e.,,,,,Middle phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Centaurea melitensis,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,3.2678,No,0.0051,s.e.,,,,,Late phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Lactuca serriola,all sizes,Annual,Invasive,Lactuca serriola,all sizes,Annual,Invasive,Control,0,0.0491,No,0.024,s.e.,,,,,NA
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Lactuca serriola,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.0014,No,0.0001,s.e.,,,,,Early phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Lactuca serriola,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.0147,No,0.0053,s.e.,,,,,Middle phenology species
RH9NC9TH,Godoy,2014,Adler,Population growth,Field,Annual plants,No,Manipulated,Lactuca serriola,all sizes,Annual,Invasive,all heterospecifics,all sizes,Annual,Native,Control,0,0.015,No,0.0055,s.e.,,,,,Late phenology species
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,24 days low sand,0,-0.81819,no,,95% Confidence interval,,,-0.81819,-0.81819,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,40 days low sand,0,-0.68218,no,,95% Confidence interval,,,-0.68218,-0.68218,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,56 days low sand,0,-0.54456,no,,95% Confidence interval,,,-0.54456,-0.54456,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,72 days low sand,0,-0.09229,no,,95% Confidence interval,,,-0.09229,-0.09229,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,88 days low sand,0,-0.09994,no,,95% Confidence interval,,,-0.10017,-0.09971,88 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,104 days low sand,0,-0.22502,no,,95% Confidence interval,,,-0.23201,-0.21803,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,120 days low sand,0,-0.10321,no,,95% Confidence interval,,,-0.10322,-0.10321,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,136 days low sand,0,-0.12197,no,,95% Confidence interval,,,-0.12225,-0.12168,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,152 days low sand,0,-0.25946,no,,95% Confidence interval,,,-0.2627,-0.25623,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Ammophila breviligulata,all sizes,grass,Invasive,168 days low sand,0,-0.21407,no,,95% Confidence interval,,,-0.22563,-0.20252,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,24 days low sand,0,0.3725,no,,95% Confidence interval,,,0.3725,0.3725,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,40 days low sand,0,0.23011,no,,95% Confidence interval,,,0.23011,0.23011,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,56 days low sand,0,0.49178,no,,95% Confidence interval,,,0.49178,0.49178,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,72 days low sand,0,0.13834,no,,95% Confidence interval,,,0.13829,0.13839,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,88 days low sand,0,0.20699,no,,95% Confidence interval,,,0.2067,0.20728,88 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,104 days low sand,0,0.68281,no,,95% Confidence interval,,,0.67413,0.6915,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,120 days low sand,0,0.36164,no,,95% Confidence interval,,,0.36136,0.36193,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,136 days low sand,0,-0.09903,no,,95% Confidence interval,,,-0.0992,-0.09887,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,152 days low sand,0,0.38907,no,,95% Confidence interval,,,0.38465,0.3935,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila arenaria,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,168 days low sand,0,0.13087,no,,95% Confidence interval,,,0.05856,0.20318,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,24 days low sand,0,-0.05362,no,,95% Confidence interval,,,-0.05362,-0.05362,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,40 days low sand,0,-0.18987,no,,95% Confidence interval,,,-0.18987,-0.18987,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,56 days low sand,0,-0.06363,no,,95% Confidence interval,,,-0.06363,-0.06363,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,72 days low sand,0,-0.78611,no,,95% Confidence interval,,,-0.78611,-0.78611,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,88 days low sand,0,-0.34516,no,,95% Confidence interval,,,-0.34919,-0.34113,88 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,104 days low sand,0,-0.59469,no,,95% Confidence interval,,,-0.61371,-0.57567,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,120 days low sand,0,-0.41901,no,,95% Confidence interval,,,-0.42647,-0.41155,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,136 days low sand,0,-0.8963,no,,95% Confidence interval,,,-0.89651,-0.89608,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,152 days low sand,0,-0.31164,no,,95% Confidence interval,,,-0.51832,-0.10496,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Ammophila arenaria,all sizes,grass,Invasive,168 days low sand,0,-0.35827,no,,95% Confidence interval,,,-0.42745,-0.28909,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,24 days low sand,0,0.40189,no,,95% Confidence interval,,,0.40189,0.40189,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,40 days low sand,0,0.20539,no,,95% Confidence interval,,,0.20539,0.20539,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,56 days low sand,0,0.14503,no,,95% Confidence interval,,,0.14503,0.14503,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,72 days low sand,0,0.23914,no,,95% Confidence interval,,,0.23914,0.23915,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,88 days low sand,0,0.24449,no,,95% Confidence interval,,,0.24449,0.24449,88 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,104 days low sand,0,-0.12791,no,,95% Confidence interval,,,-0.16497,-0.09085,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,120 days low sand,0,0.18956,no,,95% Confidence interval,,,0.18956,0.18957,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,136 days low sand,0,0.24845,no,,95% Confidence interval,,,0.24824,0.24866,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,152 days low sand,0,0.14297,no,,95% Confidence interval,,,0.017,0.26895,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Ammophila breviligulata,all sizes,grass,Invasive,Elymus mollis,all sizes,grass,Native,168 days low sand,0,0.37025,no,,95% Confidence interval,,,0.00671,0.73378,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,24 days low sand,0,1.34165,no,,95% Confidence interval,,,1.34164,1.34165,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,40 days low sand,0,-2.46668,no,,95% Confidence interval,,,-2.46668,-2.46668,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,56 days low sand,0,0.2964,no,,95% Confidence interval,,,0.2964,0.2964,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,72 days low sand,0,-0.23087,no,,95% Confidence interval,,,-0.23087,-0.23087,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,88 days low sand,0,-0.50863,no,,95% Confidence interval,,,-0.50863,-0.50863,88 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,104 days low sand,0,-0.77372,no,,95% Confidence interval,,,-0.77919,-0.76826,104 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,120 days low sand,0,-0.05101,no,,95% Confidence interval,,,-0.05103,-0.051,120 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,136 days low sand,0,0.56846,no,,95% Confidence interval,,,0.56839,0.56853,136 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,152 days low sand,0,-0.33781,no,,95% Confidence interval,,,-0.35095,-0.32466,152 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila arenaria,all sizes,grass,Invasive,168 days low sand,0,0.08882,no,,95% Confidence interval,,,0.02658,0.15106,168 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,24 days low sand,0,-0.45252,no,,95% Confidence interval,,,-0.45252,-0.45252,24 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,40 days low sand,0,1.94335,no,,95% Confidence interval,,,1.94335,1.94335,40 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,56 days low sand,0,-0.3728,no,,95% Confidence interval,,,-0.37281,-0.37278,56 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,72 days low sand,0,0.16388,no,,95% Confidence interval,,,0.16388,0.16388,72 days low sand
KTP2IQBR,Zarnetske,2013,Tredennick,Population growth,Both,Dune,Both,Both,Elymus mollis,all sizes,grass,Native,Ammophila breviligulata,all sizes,grass,Invasive,88 days low sand,0,0.36964,no,,95% Confidence interval,,,0.36964,0.36965,88 days low sand
